text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
r',"Masekhet: 5330019, Page: 60, Side: a, Line: 61, Word: 4",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
ywdN,"Masekhet: 5330019, Page: 60, Side: a, Line: 62, Word: 0",PN Personal name,,,,,,,,,יודן,ywdN,proper name Personal name,
mh,"Masekhet: 5330019, Page: 60, Side: a, Line: 62, Word: 1",c,,,,,what,,,,מה,mh,conjunction,what
{)pkN}<)kph>,"Masekhet: 5330019, Page: 60, Side: a, Line: 62, Word: 2",verb G,,,,,"to take care of, be concerned with",w.,":  to urge, compel",,אכפה,)kp,verb peal,"to take care of, be concerned with | w. | :  to urge, compel"
lh,"Masekhet: 5330019, Page: 60, Side: a, Line: 62, Word: 3",p01,,,,,,,,,לה,l_,preposition independent,
"""ptylh","Masekhet: 5330019, Page: 60, Side: a, Line: 62, Word: 4",No data,,,,,,,,,פתילה,None,No data,
gby,"Masekhet: 5330019, Page: 60, Side: a, Line: 62, Word: 5",No data,,,,,,,,,גבי,None,No data,
"bych""","Masekhet: 5330019, Page: 60, Side: a, Line: 62, Word: 6",No data,,,,,,,,,ביצה,None,No data,
)m',"Masekhet: 5330019, Page: 60, Side: a, Line: 62, Word: 7",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
lyh,"Masekhet: 5330019, Page: 60, Side: a, Line: 62, Word: 8",p01,,,,,,,,,ליה,l_,preposition independent,
mN,"Masekhet: 5330019, Page: 60, Side: a, Line: 62, Word: 9",p01,,,,,from,,,,מן,mn,preposition independent,from
mh,"Masekhet: 5330019, Page: 60, Side: a, Line: 62, Word: 10",c,,,,,what,,,,מה,mh,conjunction,what
d)nN,"Masekhet: 5330019, Page: 60, Side: a, Line: 62, Word: 11",P02 C,c,,,,we,,,,דאנן,d_ d_ c,preposition with pronominal suffix (h)aphel | conjunction,we
xmyy,"Masekhet: 5330019, Page: 60, Side: a, Line: 62, Word: 12",verb G,,,,,to see,w. infinitive: to see fit to do something,w.,": to look at, study carefully",חמיי,xmy,verb peal,"to see | w. infinitive: to see fit to do something | w. | : to look at, study carefully"
rbnN,"Masekhet: 5330019, Page: 60, Side: a, Line: 62, Word: 13",noun pl. emphatic,,,,,chief; teacher,,,,רבנן,rb,noun pl. emphatic,chief; teacher
mdmyy,"Masekhet: 5330019, Page: 60, Side: a, Line: 62, Word: 14",verb D,,,,,to compare x to y (w. double accus.),to make something like,"to draw a conclusion, imagine, envision",,מדמיי,dmy,verb pael,"to compare x to y (w. double accus.) | to make something like | to draw a conclusion, imagine, envision"
lh,"Masekhet: 5330019, Page: 60, Side: a, Line: 62, Word: 15",p01,,,,,,,,,לה,l_,preposition independent,
