text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
r',"Masekhet: 5330017, Page: 51, Side: d, Line: 37, Word: 1",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
ywsh,"Masekhet: 5330017, Page: 51, Side: d, Line: 37, Word: 2",PN Personal name,,,,,,,,,יוסה,ywsh,proper name Personal name,
lyt,"Masekhet: 5330017, Page: 51, Side: d, Line: 37, Word: 3",verb G,,,,,,,,,לית,lyt,verb peal,
hd),"Masekhet: 5330017, Page: 51, Side: d, Line: 37, Word: 4",P01,,,,,this (f.),,,,הדא,hd),preposition independent,this (f.)
dr',"Masekhet: 5330017, Page: 51, Side: d, Line: 37, Word: 5",p,N,,,,chief; teacher,,,,דר',rby#2 rby#2 noun sg. abs. or construct,preposition | noun,chief; teacher
b),"Masekhet: 5330017, Page: 51, Side: d, Line: 38, Word: 0",PN Personal name,,,,,,,,,בא,b),proper name Personal name,
br,"Masekhet: 5330017, Page: 51, Side: d, Line: 38, Word: 1",noun sg. abs. or construct,,,,,son,,,,בר,br,noun sg. abs. or construct,son
mml,"Masekhet: 5330017, Page: 51, Side: d, Line: 38, Word: 2",PN Personal name,,,,,,,,,ממל,mml,proper name Personal name,
)wlpN,"Masekhet: 5330017, Page: 51, Side: d, Line: 38, Word: 3",noun sg. abs. or construct,,,,,"learning, instruction",,,,אולפן,)wlpn,noun sg. abs. or construct,"learning, instruction"
mN,"Masekhet: 5330017, Page: 51, Side: d, Line: 38, Word: 4",p01,,,,,from,,,,מן,mn,preposition independent,from
mtnytN,"Masekhet: 5330017, Page: 51, Side: d, Line: 38, Word: 5",noun sg. emphatic,,,,,tannaitic tradition,,,,מתניתן,mtny,noun sg. emphatic,tannaitic tradition
ylP,"Masekhet: 5330017, Page: 51, Side: d, Line: 38, Word: 6",V,,,,,,,,,ילף,ylp ylp verb G,V,
lh,"Masekhet: 5330017, Page: 51, Side: d, Line: 38, Word: 7",p02 C,,,,,,,,,לה,l_,preposition with pronominal suffix (h)aphel,
r',"Masekhet: 5330017, Page: 51, Side: d, Line: 38, Word: 8",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
b),"Masekhet: 5330017, Page: 51, Side: d, Line: 38, Word: 9",PN Personal name,,,,,,,,,בא,b),proper name Personal name,
br,"Masekhet: 5330017, Page: 51, Side: d, Line: 38, Word: 10",noun sg. abs. or construct,,,,,son,,,,בר,br,noun sg. abs. or construct,son
mml,"Masekhet: 5330017, Page: 51, Side: d, Line: 38, Word: 11",PN Personal name,,,,,,,,,ממל,mml,proper name Personal name,
dtnynN,"Masekhet: 5330017, Page: 51, Side: d, Line: 38, Word: 12",c,verb G,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,דתנינן,tny,conjunction | verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
tmN,"Masekhet: 5330017, Page: 51, Side: d, Line: 38, Word: 13",X,,,,,there,,,,תמן,tmn tmn a01 C,X,there
wl),"Masekhet: 5330017, Page: 51, Side: d, Line: 41, Word: 0",a01 C,c,,,,"no, not","and, also",,,ולא,w_,a01 (h)aphel | conjunction,"no, not | and, also"
dmyy),"Masekhet: 5330017, Page: 51, Side: d, Line: 41, Word: 1",verb G,,,,,to be like,ptcp. :,,,דמייא,dmy,verb peal,to be like | ptcp. :
xd,"Masekhet: 5330017, Page: 51, Side: d, Line: 62, Word: 0",n01 C,,,,,one,,,,חד,xd,numeral singular absolute or construct (h)aphel,one
ylyP,"Masekhet: 5330017, Page: 51, Side: d, Line: 62, Word: 1",V,,,,,,,,,יליף,ylp ylp verb G,V,
lh,"Masekhet: 5330017, Page: 51, Side: d, Line: 62, Word: 2",p02 C,,,,,,,,,לה,l_,preposition with pronominal suffix (h)aphel,
mN,"Masekhet: 5330017, Page: 51, Side: d, Line: 62, Word: 3",p01,,,,,from,,,,מן,mn,preposition independent,from
"""h)rwN""","Masekhet: 5330017, Page: 51, Side: d, Line: 62, Word: 4",No data,,,,,,,,,הארון,None,No data,
wxwrn),"Masekhet: 5330017, Page: 51, Side: d, Line: 63, Word: 0",P01 C,c,,,,other,"and, also",,,וחורנא,w_,preposition independent (h)aphel | conjunction,"other | and, also"
ylyP,"Masekhet: 5330017, Page: 51, Side: d, Line: 63, Word: 1",V,,,,,,,,,יליף,ylp ylp verb G,V,
lh,"Masekhet: 5330017, Page: 51, Side: d, Line: 63, Word: 2",p02 C,,,,,,,,,לה,l_,preposition with pronominal suffix (h)aphel,
mN,"Masekhet: 5330017, Page: 51, Side: d, Line: 63, Word: 3",p01,,,,,from,,,,מן,mn,preposition independent,from
