text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
l$nh,"Masekhet: 5330010, Page: 61, Side: a, Line: 25, Word: 7",noun sg. emphatic,,,,,tongue,,,,לשנה,l$n,noun sg. emphatic,tongue
kyny,"Masekhet: 5330010, Page: 61, Side: a, Line: 29, Word: 0",a01 C,,,,,"thus, so",,,,כיני,kn,a01 (h)aphel,"thus, so"
mtny',"Masekhet: 5330010, Page: 61, Side: a, Line: 29, Word: 1",noun sg. emphatic,,,,,tannaitic tradition,,,,מתני',mtny,noun sg. emphatic,tannaitic tradition
xzr,"Masekhet: 5330010, Page: 61, Side: a, Line: 31, Word: 0",verb G,,,,,to return (intrans.),(as co-verb) to do something again,to return (trans.),,חזר,xzr,verb peal,to return (intrans.) | (as co-verb) to do something again | to return (trans.)
byh,"Masekhet: 5330010, Page: 61, Side: a, Line: 31, Word: 1",p02 C,,,,,"in, with",,,,ביה,b_,preposition with pronominal suffix (h)aphel,"in, with"
xzqyh,"Masekhet: 5330010, Page: 61, Side: a, Line: 31, Word: 2",PN Personal name,,,,,,,,,חזקיה,xzqyh,proper name Personal name,
mN,"Masekhet: 5330010, Page: 61, Side: a, Line: 31, Word: 3",p01,,,,,from,,,,מן,mn,preposition independent,from
hd),"Masekhet: 5330010, Page: 61, Side: a, Line: 31, Word: 4",P01,,,,,this (f.),,,,הדא,hd),preposition independent,this (f.)
xzr,"Masekhet: 5330010, Page: 61, Side: a, Line: 31, Word: 5",verb G,,,,,to return (intrans.),(as co-verb) to do something again,to return (trans.),,חזר,xzr,verb peal,to return (intrans.) | (as co-verb) to do something again | to return (trans.)
byh,"Masekhet: 5330010, Page: 61, Side: a, Line: 31, Word: 6",p02 C,,,,,"in, with",,,,ביה,b_,preposition with pronominal suffix (h)aphel,"in, with"
xbryy),"Masekhet: 5330010, Page: 61, Side: a, Line: 33, Word: 0",noun pl. emphatic,,,,,comrade,,,,חברייא,xbr,noun pl. emphatic,comrade
b(yy,"Masekhet: 5330010, Page: 61, Side: a, Line: 33, Word: 1",verb G,,,,,"to seek, look for",to ask a question,"to wish for something, want, request",to require,בעיי,b(y,verb peal,"to seek, look for | to ask a question | to wish for something, want, request | to require"
)yN,"Masekhet: 5330010, Page: 61, Side: a, Line: 34, Word: 0",c,,,,,if,,,,אין,)yn )yn c,conjunction,if
tymr,"Masekhet: 5330010, Page: 61, Side: a, Line: 34, Word: 1",verb G,,,,,to say,to command,to think,idiomatic and special usages:,תימר,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
l),"Masekhet: 5330010, Page: 61, Side: a, Line: 34, Word: 2",a01 C,,,,,"no, not",,,,לא,l),a01 (h)aphel,"no, not"
xzr,"Masekhet: 5330010, Page: 61, Side: a, Line: 34, Word: 3",verb G,,,,,to return (intrans.),(as co-verb) to do something again,to return (trans.),,חזר,xzr,verb peal,to return (intrans.) | (as co-verb) to do something again | to return (trans.)
byh,"Masekhet: 5330010, Page: 61, Side: a, Line: 34, Word: 4",p02 C,,,,,"in, with",,,,ביה,b_,preposition with pronominal suffix (h)aphel,"in, with"
lmh,"Masekhet: 5330010, Page: 61, Side: a, Line: 34, Word: 5",c,,,,,why?,,,,למה,lmh lmh a01 C,conjunction,why?
$)l,"Masekhet: 5330010, Page: 61, Side: a, Line: 34, Word: 6",verb G,,,,,to ask,to ask for something,,,שאל,$)l,verb peal,to ask | to ask for something
