text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
"hby(wr""","Masekhet: 5330014, Page: 27, Side: d, Line: 01, Word: 1",No data,,,,,,,,,הביעור,None,No data,
xd,"Masekhet: 5330014, Page: 27, Side: d, Line: 01, Word: 2",n01 C,,,,,one,,,,חד,xd,numeral singular absolute or construct (h)aphel,one
br n$,"Masekhet: 5330014, Page: 27, Side: d, Line: 01, Word: 3",N,,,,,"human, person",,,,בר נש,brn$ brn$ noun sg. abs. or construct,noun,"human, person"
)pqyd,"Masekhet: 5330014, Page: 27, Side: d, Line: 01, Word: 4",verb C,,,,,to deposit,to appoint,to make command (?),to bestow upon,אפקיד,pqd,verb (h)aphel,to deposit | to appoint | to make command (?) | to bestow upon
grb)/xd,"Masekhet: 5330014, Page: 27, Side: d, Line: 01, Word: 5",noun sg. emphatic,n01 C,,,,"skin bottle, jug",one,,,גרבא/חד,xd,noun sg. emphatic | numeral singular absolute or construct (h)aphel,"skin bottle, jug | one"
grb#14#/,"Masekhet: 5330014, Page: 27, Side: d, Line: 01, Word: 6",noun sg. abs. or construct,,,,,"skin bottle, jug",,,,גרב/,grb,noun sg. abs. or construct,"skin bottle, jug"
dkwtx),"Masekhet: 5330014, Page: 27, Side: d, Line: 01, Word: 7",p,noun sg. emphatic,,,,a type of prepared food,,,,דכותחא,kwtx,preposition | noun sg. emphatic,a type of prepared food
gby,"Masekhet: 5330014, Page: 27, Side: d, Line: 01, Word: 8",p01 C,,,,,"at the side of, together with",,,,גבי,gb,preposition independent (h)aphel,"at the side of, together with"
rb,"Masekhet: 5330014, Page: 27, Side: d, Line: 01, Word: 9",noun sg. abs. or construct,,,,,chief; teacher,,,,רב,rb,noun sg. abs. or construct,chief; teacher
xyyh,"Masekhet: 5330014, Page: 27, Side: d, Line: 01, Word: 10",PN Personal name,,,,,,,,,חייה,xyyh,proper name Personal name,
br,"Masekhet: 5330014, Page: 27, Side: d, Line: 01, Word: 11",noun sg. abs. or construct,,,,,son,,,,בר,br,noun sg. abs. or construct,son
)$y,"Masekhet: 5330014, Page: 27, Side: d, Line: 01, Word: 12",PN Personal name,,,,,,,,,אשי,)$y,proper name Personal name,
