text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
"""skyN","Masekhet: 71030, Page: 003, Side: 2, Line: 09, Word: 5",No data,,,,,,,,,סכין,None,No data,
wnwtN,"Masekhet: 71030, Page: 003, Side: 2, Line: 09, Word: 6",No data,,,,,,,,,ונותן,None,No data,
"lw"";","Masekhet: 71030, Page: 003, Side: 2, Line: 09, Word: 7",No data,,,,,,,,,לו;,None,No data,
h)mrt;,"Masekhet: 71030, Page: 003, Side: 2, Line: 10, Word: 0",verb G,,,,,to say,to command,to think,idiomatic and special usages:,האמרת;,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
$xyT,"Masekhet: 71030, Page: 003, Side: 2, Line: 10, Word: 1",verb G,,,,,"to cut the throat, slaughter",,,,שחיט,$xT,verb peal,"to cut the throat, slaughter"
"""lktxyl'""","Masekhet: 71030, Page: 003, Side: 2, Line: 10, Word: 2",No data,,,,,,,,,לכתחיל',None,No data,
w)l),"Masekhet: 71030, Page: 003, Side: 2, Line: 10, Word: 3",c,c,,,,"and, also",but rather,,,ואלא,)l),conjunction | conjunction,"and, also | but rather"
dl),"Masekhet: 71030, Page: 003, Side: 2, Line: 10, Word: 4",c,a,,,,"who,which (relative)","no, not",,,דלא,l),conjunction | adverb,"who,which (relative) | no, not"
bdq;,"Masekhet: 71030, Page: 003, Side: 2, Line: 10, Word: 5",verb G,,,,,"to inspect, to search",to repair,"to disperse, make distinct",,בדק;,bdq,verb peal,"to inspect, to search | to repair | to disperse, make distinct"
)y,"Masekhet: 71030, Page: 003, Side: 2, Line: 11, Word: 0",c,,,,,"if, whether",,,,אי,)y,conjunction,"if, whether"
)ytyh,"Masekhet: 71030, Page: 003, Side: 2, Line: 11, Word: 1",V,,,,,"there is, exists",,,,איתיה,)yt,V,"there is, exists"
"""lskyN""","Masekhet: 71030, Page: 003, Side: 2, Line: 11, Word: 2",No data,,,,,,,,,לסכין,None,No data,
lybdqyh,"Masekhet: 71030, Page: 003, Side: 2, Line: 11, Word: 3",verb G,,,,,"to inspect, to search",to repair,"to disperse, make distinct",,ליבדקיה,bdq,verb peal,"to inspect, to search | to repair | to disperse, make distinct"
h$t';,"Masekhet: 71030, Page: 003, Side: 2, Line: 11, Word: 4",a,,,,,now,,,,השת';,h$t),adverb,now
w)y,"Masekhet: 71030, Page: 003, Side: 2, Line: 11, Word: 5",c,c,,,,"and, also","if, whether",,,ואי,)y,conjunction | conjunction,"and, also | if, whether"
dlytyh,"Masekhet: 71030, Page: 003, Side: 2, Line: 11, Word: 6",c,V,,,,"who,which (relative)",there is/are not,,,דליתיה,lyt,conjunction | V,"who,which (relative) | there is/are not"
"""lskyN""","Masekhet: 71030, Page: 003, Side: 2, Line: 12, Word: 0",No data,,,,,,,,,לסכין,None,No data,
ky,"Masekhet: 71030, Page: 003, Side: 2, Line: 12, Word: 1",p01,,,,,like,,,,כי,ky,preposition independent,like
