text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
dqtny,"Masekhet: 71001, Page: 002, Side: 2, Line: 08, Word: 5",c,verb G,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,דקתני,tny,conjunction | verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
bbryyt);,"Masekhet: 71001, Page: 002, Side: 2, Line: 08, Word: 6",p02,noun sg. emphatic,,,,"in, with",external mishna,,,בברייתא;,bryyt),preposition with pronominal suffix | noun sg. emphatic,"in, with | external mishna"
$m(,"Masekhet: 71001, Page: 002, Side: 2, Line: 10, Word: 0",verb G,,,,,to hear (w. d.o. or,) something,to listen,,שמע,$m(,verb peal,to hear (w. d.o. or | ) something | to listen
mynh,"Masekhet: 71001, Page: 002, Side: 2, Line: 10, Word: 1",p02,,,,,from,,,,מינה,mn,preposition with pronominal suffix,from
"""by)t","Masekhet: 71001, Page: 002, Side: 2, Line: 10, Word: 2",No data,,,,,,,,,ביאת,None,No data,
"$m$w""","Masekhet: 71001, Page: 002, Side: 2, Line: 10, Word: 3",No data,,,,,,,,,שמשו,None,No data,
hw);,"Masekhet: 71001, Page: 002, Side: 2, Line: 10, Word: 4",P01,,,,,he,,,,הוא;,hw),preposition independent,he
wm)y,"Masekhet: 71001, Page: 002, Side: 2, Line: 10, Word: 5",c,P01,,,,"and, also",what,,,ומאי,m)y,conjunction | preposition independent,"and, also | what"
"""wThr"";","Masekhet: 71001, Page: 002, Side: 2, Line: 10, Word: 6",No data,,,,,,,,,וטהר;,None,No data,
Thr,"Masekhet: 71001, Page: 002, Side: 2, Line: 10, Word: 7",verb G,,,,,to be noontime,,,,טהר,Thr#3,verb peal,to be noontime
ywm),"Masekhet: 71001, Page: 002, Side: 2, Line: 11, Word: 0",noun sg. emphatic,,,,,day,,,,יומא,ywm),noun sg. emphatic,day
syph,"Masekhet: 71001, Page: 002, Side: 2, Line: 12, Word: 0",noun sg. emphatic,,,,,end,,,,סיפה,syp),noun sg. emphatic,end
wd)y,"Masekhet: 71001, Page: 002, Side: 2, Line: 15, Word: 0",X,,,,,"in reality, certainly",,,,ודאי,wd)y,X,"in reality, certainly"
plyg),"Masekhet: 71001, Page: 002, Side: 2, Line: 15, Word: 1",verb G,,,,,to divide (trans.),to be in the middle,"to be distinctive, outstanding","to be halved, become divided",פליגא,plg,verb peal,"to divide (trans.) | to be in the middle | to be distinctive, outstanding | to be halved, become divided"
)mtny';,"Masekhet: 71001, Page: 002, Side: 2, Line: 15, Word: 2",noun sg. emphatic,,,,,tannaitic tradition,,,,אמתני';,mtnyt),noun sg. emphatic,tannaitic tradition
ry$),"Masekhet: 71001, Page: 002, Side: 2, Line: 15, Word: 3",noun sg. emphatic,,,,,head; top; chief,,,,רישא,ry$),noun sg. emphatic,head; top; chief
my,"Masekhet: 71001, Page: 002, Side: 2, Line: 15, Word: 4",c,,,,,interrogative particle,,,,מי,my,conjunction,interrogative particle
nym),"Masekhet: 71001, Page: 002, Side: 2, Line: 15, Word: 5",verb G,,,,,to say,to command,to think,idiomatic and special usages:,נימא,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
dplyg);,"Masekhet: 71001, Page: 002, Side: 2, Line: 15, Word: 6",c,verb G,,,,to divide (trans.),to be in the middle,"to be distinctive, outstanding","to be halved, become divided",דפליגא;,plg,conjunction | verb peal,"to divide (trans.) | to be in the middle | to be distinctive, outstanding | to be halved, become divided"
qsbr,"Masekhet: 71001, Page: 002, Side: 2, Line: 15, Word: 7",verb G,,,,,to have thoughts,idioms:,,,קסבר,sbr,verb peal,to have thoughts | idioms:
"""(ny","Masekhet: 71001, Page: 002, Side: 2, Line: 15, Word: 8",No data,,,,,,,,,עני,None,No data,
"wkhN""","Masekhet: 71001, Page: 002, Side: 2, Line: 15, Word: 9",No data,,,,,,,,,וכהן,None,No data,
xd,"Masekhet: 71001, Page: 002, Side: 2, Line: 16, Word: 0",n01,,,,,one,,,,חד,xd,numeral singular absolute or construct,one
$y(wr),"Masekhet: 71001, Page: 002, Side: 2, Line: 16, Word: 1",noun sg. emphatic,,,,,size,,,,שיעורא,$y(wr),noun sg. emphatic,size
hw);,"Masekhet: 71001, Page: 002, Side: 2, Line: 16, Word: 2",P01,,,,,he,,,,הוא;,hw),preposition independent,he
"""w(ny","Masekhet: 71001, Page: 002, Side: 2, Line: 16, Word: 3",No data,,,,,,,,,ועני,None,No data,
"wkhN""","Masekhet: 71001, Page: 002, Side: 2, Line: 16, Word: 4",No data,,,,,,,,,וכהן,None,No data,
xd,"Masekhet: 71001, Page: 002, Side: 2, Line: 16, Word: 5",n01,,,,,one,,,,חד,xd,numeral singular absolute or construct,one
$y(wr),"Masekhet: 71001, Page: 002, Side: 2, Line: 16, Word: 6",noun sg. emphatic,,,,,size,,,,שיעורא,$y(wr),noun sg. emphatic,size
hw);,"Masekhet: 71001, Page: 002, Side: 2, Line: 16, Word: 7",P01,,,,,he,,,,הוא;,hw),preposition independent,he
mky,"Masekhet: 71001, Page: 002, Side: 2, Line: 25, Word: 0",c,,,,,from the time that,,,,מכי,mky,conjunction,from the time that
(yrwb,"Masekhet: 71001, Page: 002, Side: 2, Line: 25, Word: 1",noun sg. abs. or construct,,,,,sunset,,,,עירוב,(yrwb)#2,noun sg. abs. or construct,sunset
$<m$)>,"Masekhet: 71001, Page: 002, Side: 2, Line: 26, Word: 0",noun sg. emphatic,,,,,sun,,,,שמשא,$ym$),noun sg. emphatic,sun
l?y?ly),"Masekhet: 71001, Page: 002, Side: 2, Line: 26, Word: 1",noun sg. emphatic,,,,,night,,,,ליליא,lyly),noun sg. emphatic,night
h?w?),"Masekhet: 71001, Page: 002, Side: 2, Line: 26, Word: 2",P01,,,,,he,,,,הוא,hw),preposition independent,he
w)ynhw,"Masekhet: 71001, Page: 002, Side: 2, Line: 26, Word: 3",c,P01,,,,"and, also",they (m.),,,ואינהו,)ynhw,conjunction | preposition independent,"and, also | they (m.)"
hw),"Masekhet: 71001, Page: 002, Side: 2, Line: 26, Word: 4",P01,,,,,he,,,,הוא,hw),preposition independent,he
dmqdmy,"Masekhet: 71001, Page: 002, Side: 2, Line: 26, Word: 5",verb C,,,,,to do something first,to advance (trans.),to confront,,דמקדמי,qdm,verb (h)aphel,to do something first | to advance (trans.) | to confront
