text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,split_word_0,split_word_1,split_word_2,split_word_3,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
lyh,"Masekhet: 71016, Page: 050, Side: 1, Line: 25, Word: 3",p,,,,,l_,,,,"to, for",,,,ליה,l_,preposition,"to, for"
"""(pr"";","Masekhet: 71016, Page: 050, Side: 1, Line: 25, Word: 4",No data,,,,,,,,,,,,,עפר;,None,No data,
my,"Masekhet: 71016, Page: 050, Side: 2, Line: 04, Word: 0",c,,,,,my,,,,interrogative particle,,,,מי,my,conjunction,interrogative particle
)mrynN,"Masekhet: 71016, Page: 050, Side: 2, Line: 04, Word: 1",verb G,,,,,ˀmr,,,,to say,to command,to think,idiomatic and special usages:,אמרינן,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
m$w',"Masekhet: 71016, Page: 050, Side: 2, Line: 04, Word: 2",c,,,,,mšwm,,,,"because, since",,,,משו',m$wm,conjunction,"because, since"
d)yt,"Masekhet: 71016, Page: 050, Side: 2, Line: 04, Word: 3",c,V,,,,dy,ˀyt,,,"who,which (relative)","there is, exists",,,דאית,)yt,conjunction | V,"who,which (relative) | there is, exists"
bhwN,"Masekhet: 71016, Page: 050, Side: 2, Line: 05, Word: 0",p02,,,,,b_,,,,"in, with",,,,בהון,b_,preposition with pronominal suffix,"in, with"
ryry;,"Masekhet: 71016, Page: 050, Side: 2, Line: 05, Word: 1",noun pl. emphatic,,,,,"ryr, ryrˀ",,,,saliva,,,,רירי;,ryr),noun pl. emphatic,saliva
)w,"Masekhet: 71016, Page: 050, Side: 2, Line: 05, Word: 2",c,,,,,ˀw,,,,or,,,,או,)w,conjunction,or
dylm',"Masekhet: 71016, Page: 050, Side: 2, Line: 05, Word: 3",c,,,,,dlmh,,,,"lest, perhaps",,,,דילמ',dylm),conjunction,"lest, perhaps"
m$w',"Masekhet: 71016, Page: 050, Side: 2, Line: 05, Word: 4",c,,,,,mšwm,,,,"because, since",,,,משו',m$wm,conjunction,"because, since"
dsmykyN,"Masekhet: 71016, Page: 050, Side: 2, Line: 05, Word: 5",c,A03,,,,dy,smyk,,,"who,which (relative)",leaning; adjacent,,,דסמיכין,smyk,conjunction | adjective plural absolute,"who,which (relative) | leaning; adjacent"
hw);,"Masekhet: 71016, Page: 050, Side: 2, Line: 05, Word: 6",P01,,,,,hwˀ,,,,he,,,,הוא;,hw),preposition independent,he
whny,"Masekhet: 71016, Page: 050, Side: 2, Line: 05, Word: 7",c,P01,,,,w_,hny,,,"and, also","these, those",,,והני,hny,conjunction | preposition independent,"and, also | these, those"
h),"Masekhet: 71016, Page: 050, Side: 2, Line: 06, Word: 0",I,,,,,hˀ,,,,here! look!,,,,הא,h),interjection,here! look!
smykyN;,"Masekhet: 71016, Page: 050, Side: 2, Line: 06, Word: 1",A03,,,,,smyk,,,,leaning; adjacent,,,,סמיכין;,smyk,adjective plural absolute,leaning; adjacent
)n),"Masekhet: 71016, Page: 050, Side: 2, Line: 09, Word: 0",P01,,,,,ˀnh,,,,I,,,,אנא,)n),preposition independent,I
wmr,"Masekhet: 71016, Page: 050, Side: 2, Line: 09, Word: 1",No data,,,,,,,,,,,,,ומר,None,No data,
bry',"Masekhet: 71016, Page: 050, Side: 2, Line: 09, Word: 2",No data,,,,,,,,,,,,,ברי',None,No data,
drbyn',"Masekhet: 71016, Page: 050, Side: 2, Line: 10, Word: 0",No data,,,,,,,,,,,,,דרבינ',None,No data,
trgymn';,"Masekhet: 71016, Page: 050, Side: 2, Line: 10, Word: 1",verb quad,,,,,trgm,,,,to translate,"to explain, describe in detail",to speak at length,,תרגימנ';,trgm,verb quad,"to translate | to explain, describe in detail | to speak at length"
hk',"Masekhet: 71016, Page: 050, Side: 2, Line: 10, Word: 2",a,,,,,hkh,,,,here,,,,הכ',hk),adverb,here
bm)y,"Masekhet: 71016, Page: 050, Side: 2, Line: 10, Word: 3",p02,P01,,,,b_,mˀy,,,"in, with",what,,,במאי,m)y,preposition with pronominal suffix | preposition independent,"in, with | what"
(sy';,"Masekhet: 71016, Page: 050, Side: 2, Line: 10, Word: 4",verb G,,,,,ˁsq,,,,to be difficult,to be occupied with (,"), attend to something",,עסי';,(sq,verb peal,"to be difficult | to be occupied with ( | ), attend to something"
kgwN,"Masekhet: 71016, Page: 050, Side: 2, Line: 11, Word: 0",c,,,,,kgwn,,,,as if,,,,כגון,kgwn,conjunction,as if
dbhdy,"Masekhet: 71016, Page: 050, Side: 2, Line: 11, Word: 1",c,p,,,,dy,bhdy,,,"who,which (relative)","with, while",,,דבהדי,bhdy,conjunction | preposition,"who,which (relative) | with, while"
dmrtx,"Masekhet: 71016, Page: 050, Side: 2, Line: 11, Word: 2",verb C,,,,,rtḥ,,,,to bring to a boil,fig.: to excite,p.p. : abundant,,דמרתח,rtx,verb (h)aphel,to bring to a boil | fig.: to excite | p.p. : abundant
lyh,"Masekhet: 71016, Page: 050, Side: 2, Line: 11, Word: 3",p02,,,,,l_,,,,"to, for",,,,ליה,l_,preposition with pronominal suffix,"to, for"
slyq,"Masekhet: 71016, Page: 050, Side: 2, Line: 11, Word: 4",verb G,,,,,slq,,,,to go up,to result,to travel,idioms:,סליק,slq,verb peal,to go up | to result | to travel | idioms:
"""(mwd""","Masekhet: 71016, Page: 050, Side: 2, Line: 11, Word: 5",No data,,,,,,,,,,,,,עמוד,None,No data,
lpwmy',"Masekhet: 71016, Page: 050, Side: 2, Line: 12, Word: 0",p03,noun sg. emphatic,,,,l_,"pwm, pwmˀ",,,"to, for",mouth,,,לפומי',pwm),preposition proclitic | noun sg. emphatic,"to, for | mouth"
dmn?h?,"Masekhet: 71016, Page: 050, Side: 2, Line: 12, Word: 1",c,p02,,,,dy,mn,,,"who,which (relative)",from,,,דמנה,mn,conjunction | preposition with pronominal suffix,"who,which (relative) | from"
wqr$;,"Masekhet: 71016, Page: 050, Side: 2, Line: 12, Word: 2",c,verb G,,,,w_,qrš,,,to be(come) cold,to congeal,,,וקרש;,qr$#2,conjunction | verb peal,to be(come) cold | to congeal
dl) )yty',"Masekhet: 71016, Page: 050, Side: 2, Line: 12, Word: 3",c,V,,,,dy,"lyt, l)yty",,,"who,which (relative)",there is/are not,,,דלא איתי',lyt,conjunction | V,"who,which (relative) | there is/are not"
lwly',"Masekhet: 71016, Page: 050, Side: 2, Line: 12, Word: 4",p03,,,,,l_,,,,"to, for",,,,לולי',l_,preposition proclitic,"to, for"
gby',"Masekhet: 71016, Page: 050, Side: 2, Line: 12, Word: 5",p,,,,,"gb, gby",,,,"at the side of, together with",,,,גבי',gby,preposition,"at the side of, together with"
hdry;,"Masekhet: 71016, Page: 050, Side: 2, Line: 12, Word: 6",verb G,,,,,hdr,,,,to return,as co-verb: to do something again,"to go around, surround",to get married,הדרי;,hdr,verb peal,"to return | as co-verb: to do something again | to go around, surround | to get married"
mydy,"Masekhet: 71016, Page: 050, Side: 2, Line: 15, Word: 0",R,,,,,"mdˁm, mdm, mydy",,,,something,,,,מידי,mydy,R,something
)yry';,"Masekhet: 71016, Page: 050, Side: 2, Line: 15, Word: 1",verb Dt,,,,,ˀry,,,,to be specified,,,,אירי';,)ry,verb ethpaal,to be specified
ht',"Masekhet: 71016, Page: 050, Side: 2, Line: 15, Word: 2",a,,,,,htm,,,,there,,,,הת',htm,adverb,there
hw',"Masekhet: 71016, Page: 050, Side: 2, Line: 15, Word: 3",verb G,,,,,hwy,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,הו',hwy,verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:"
dsmykyN;,"Masekhet: 71016, Page: 050, Side: 2, Line: 15, Word: 4",c,A03,,,,dy,smyk,,,"who,which (relative)",leaning; adjacent,,,דסמיכין;,smyk,conjunction | adjective plural absolute,"who,which (relative) | leaning; adjacent"
hk',"Masekhet: 71016, Page: 050, Side: 2, Line: 16, Word: 0",a,,,,,hkh,,,,here,,,,הכ',hk),adverb,here
m$w',"Masekhet: 71016, Page: 050, Side: 2, Line: 16, Word: 1",c,,,,,mšwm,,,,"because, since",,,,משו',m$wm,conjunction,"because, since"
dryry;,"Masekhet: 71016, Page: 050, Side: 2, Line: 16, Word: 2",c,noun pl. emphatic,,,,dy,"ryr, ryrˀ",,,"who,which (relative)",saliva,,,דרירי;,ryr),conjunction | noun pl. emphatic,"who,which (relative) | saliva"
"""h(wmd","Masekhet: 71016, Page: 051, Side: 1, Line: 22, Word: 0",No data,,,,,,,,,,,,,העומד,None,No data,
lygzz,"Masekhet: 71016, Page: 051, Side: 1, Line: 22, Word: 1",No data,,,,,,,,,,,,,ליגזז,None,No data,
"kgzwz""","Masekhet: 71016, Page: 051, Side: 1, Line: 22, Word: 2",No data,,,,,,,,,,,,,כגזוז,None,No data,
dmw;,"Masekhet: 71016, Page: 051, Side: 1, Line: 22, Word: 3",verb G,,,,,dmy,,,,to be like,ptcp. :,,,דמו;,dmy,verb peal,to be like | ptcp. :
)w,"Masekhet: 71016, Page: 051, Side: 1, Line: 22, Word: 4",c,,,,,ˀw,,,,or,,,,או,)w,conjunction,or
dylm',"Masekhet: 71016, Page: 051, Side: 1, Line: 22, Word: 5",c,,,,,dlmh,,,,"lest, perhaps",,,,דילמ',dylm),conjunction,"lest, perhaps"
h$t',"Masekhet: 71016, Page: 051, Side: 1, Line: 22, Word: 6",a,,,,,hštˀ,,,,now,,,,השת',h$t),adverb,now
myh',"Masekhet: 71016, Page: 051, Side: 1, Line: 23, Word: 0",a,,,,,"myhˀ, myht, myḥt",,,,"at least, in any case",,,,מיה',myh),adverb,"at least, in any case"
h),"Masekhet: 71016, Page: 051, Side: 1, Line: 23, Word: 1",I,,,,,hˀ,,,,here! look!,,,,הא,h),interjection,here! look!
mxbrN;,"Masekhet: 71016, Page: 051, Side: 1, Line: 23, Word: 2",verb D,,,,,ḥbr,,,,to join one thing to another,to make a partner of,to fix the eyes,"to make up words, compose",מחברן;,xbr,verb pael,"to join one thing to another | to make a partner of | to fix the eyes | to make up words, compose"
tp$w',"Masekhet: 71016, Page: 051, Side: 1, Line: 23, Word: 3",verb G,,,,,tps,,,,"to grab, seize",to be valid,to take possession,,תפשו',tps,verb peal,"to grab, seize | to be valid | to take possession"
lyh,"Masekhet: 71016, Page: 051, Side: 1, Line: 23, Word: 4",p,,,,,l_,,,,"to, for",,,,ליה,l_,preposition,"to, for"
mdrbh,"Masekhet: 71016, Page: 051, Side: 1, Line: 23, Word: 5",No data,,,,,,,,,,,,,מדרבה,None,No data,
br,"Masekhet: 71016, Page: 051, Side: 1, Line: 23, Word: 6",No data,,,,,,,,,,,,,בר,None,No data,
br,"Masekhet: 71016, Page: 051, Side: 1, Line: 24, Word: 0",No data,,,,,,,,,,,,,בר,None,No data,
xnh,"Masekhet: 71016, Page: 051, Side: 1, Line: 24, Word: 1",No data,,,,,,,,,,,,,חנה,None,No data,
)'r,"Masekhet: 71016, Page: 051, Side: 1, Line: 24, Word: 2",No data,,,,,,,,,,,,,א'ר,None,No data,
ywxnN;,"Masekhet: 71016, Page: 051, Side: 1, Line: 24, Word: 3",No data,,,,,,,,,,,,,יוחנן;,None,No data,
T(',"Masekhet: 71016, Page: 051, Side: 1, Line: 24, Word: 4",noun sg. emphatic,,,,,"ṭˁm, ṭˁmˀ",,,,taste; order,,,,טע',T(m),noun sg. emphatic,taste; order
m$w',"Masekhet: 71016, Page: 051, Side: 1, Line: 24, Word: 5",c,,,,,mšwm,,,,"because, since",,,,משו',m$wm,conjunction,"because, since"
dgzz;,"Masekhet: 71016, Page: 051, Side: 1, Line: 24, Word: 6",c,verb G,,,,dy,gzz,,,to shear fleece,"to cut off, lop off","fig. : to eliminate, omit",to hew (stone),דגזז;,gzz,conjunction | verb peal,"to shear fleece | to cut off, lop off | fig. : to eliminate, omit | to hew (stone)"
h),"Masekhet: 71016, Page: 051, Side: 1, Line: 24, Word: 7",I,,,,,hˀ,,,,here! look!,,,,הא,h),interjection,here! look!
l),"Masekhet: 71016, Page: 051, Side: 1, Line: 24, Word: 8",a,,,,,lˀ,,,,"no, not",,,,לא,l),adverb,"no, not"
gzz,"Masekhet: 71016, Page: 051, Side: 1, Line: 24, Word: 9",verb G,,,,,gzz,,,,to shear fleece,"to cut off, lop off","fig. : to eliminate, omit",to hew (stone),גזז,gzz,verb peal,"to shear fleece | to cut off, lop off | fig. : to eliminate, omit | to hew (stone)"
l);,"Masekhet: 71016, Page: 051, Side: 1, Line: 24, Word: 10",a,,,,,lˀ,,,,"no, not",,,,לא;,l),adverb,"no, not"
my,"Masekhet: 71016, Page: 051, Side: 1, Line: 25, Word: 0",c,,,,,my,,,,interrogative particle,,,,מי,my,conjunction,interrogative particle
q)',"Masekhet: 71016, Page: 051, Side: 1, Line: 25, Word: 1",verb G,,,,,ˀmr,,,,to say,to command,to think,idiomatic and special usages:,קא',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
h),"Masekhet: 71016, Page: 051, Side: 1, Line: 25, Word: 2",I,,,,,hˀ,,,,here! look!,,,,הא,h),interjection,here! look!
l),"Masekhet: 71016, Page: 051, Side: 1, Line: 25, Word: 3",a,,,,,lˀ,,,,"no, not",,,,לא,l),adverb,"no, not"
gzz,"Masekhet: 71016, Page: 051, Side: 1, Line: 25, Word: 4",verb G,,,,,gzz,,,,to shear fleece,"to cut off, lop off","fig. : to eliminate, omit",to hew (stone),גזז,gzz,verb peal,"to shear fleece | to cut off, lop off | fig. : to eliminate, omit | to hew (stone)"
l);,"Masekhet: 71016, Page: 051, Side: 1, Line: 25, Word: 5",a,,,,,lˀ,,,,"no, not",,,,לא;,l),adverb,"no, not"
l);,"Masekhet: 71016, Page: 051, Side: 1, Line: 25, Word: 6",a,,,,,lˀ,,,,"no, not",,,,לא;,l),adverb,"no, not"
gzz,"Masekhet: 71016, Page: 051, Side: 1, Line: 25, Word: 7",verb G,,,,,gzz,,,,to shear fleece,"to cut off, lop off","fig. : to eliminate, omit",to hew (stone),גזז,gzz,verb peal,"to shear fleece | to cut off, lop off | fig. : to eliminate, omit | to hew (stone)"
hwy;,"Masekhet: 71016, Page: 051, Side: 1, Line: 25, Word: 8",verb G,,,,,hwy,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,הוי;,hwy,verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:"
l),"Masekhet: 71016, Page: 051, Side: 1, Line: 25, Word: 9",a,,,,,lˀ,,,,"no, not",,,,לא,l),adverb,"no, not"
gzz,"Masekhet: 71016, Page: 051, Side: 1, Line: 25, Word: 10",verb G,,,,,gzz,,,,to shear fleece,"to cut off, lop off","fig. : to eliminate, omit",to hew (stone),גזז,gzz,verb peal,"to shear fleece | to cut off, lop off | fig. : to eliminate, omit | to hew (stone)"
tb(y,"Masekhet: 71016, Page: 051, Side: 1, Line: 25, Word: 11",verb G,,,,,bˁy,,,,"to seek, look for",to ask a question,"to wish for something, want, request",to require,תבעי,b(y,verb peal,"to seek, look for | to ask a question | to wish for something, want, request | to require"
lK;,"Masekhet: 71016, Page: 051, Side: 1, Line: 25, Word: 12",p02,,,,,l_,,,,"to, for",,,,לך;,l_,preposition with pronominal suffix,"to, for"
ky,"Masekhet: 71016, Page: 051, Side: 1, Line: 27, Word: 0",c,,,,,ky,,,,when,,,,כי,ky,conjunction,when
gmyry,"Masekhet: 71016, Page: 051, Side: 1, Line: 27, Word: 1",verb G,,,,,gmr,,,,trans.,intrans.,,,גמירי,gmr,verb peal,trans. | intrans.
"""rqb","Masekhet: 71016, Page: 051, Side: 1, Line: 27, Word: 2",No data,,,,,,,,,,,,,רקב,None,No data,
"hb)""","Masekhet: 71016, Page: 051, Side: 1, Line: 27, Word: 3",No data,,,,,,,,,,,,,הבא,None,No data,
mN,"Masekhet: 71016, Page: 051, Side: 1, Line: 27, Word: 4",p01,,,,,mn,,,,from,,,,מן,mn,preposition independent,from
kwly,"Masekhet: 71016, Page: 051, Side: 1, Line: 27, Word: 5",noun sg. abs. or construct,,,,,"kl, klˀ",,,,"all, every",,,,כולי,kl,noun sg. abs. or construct,"all, every"
"""mt;","Masekhet: 71016, Page: 051, Side: 1, Line: 27, Word: 6",No data,,,,,,,,,,,,,מת;,None,No data,
")bl""","Masekhet: 71016, Page: 051, Side: 1, Line: 27, Word: 7",No data,,,,,,,,,,,,,אבל,None,No data,
d)ty,"Masekhet: 71016, Page: 051, Side: 1, Line: 27, Word: 8",c,verb G,,,,dy,ˀty,,,to come,to occur; w.,: to befall,to be fitting,דאתי,)ty,conjunction | verb peal,to come | to occur; w. | : to befall | to be fitting
"""mN","Masekhet: 71016, Page: 051, Side: 1, Line: 28, Word: 0",No data,,,,,,,,,,,,,מן,None,No data,
"(qb""","Masekhet: 71016, Page: 051, Side: 1, Line: 28, Word: 1",No data,,,,,,,,,,,,,עקב,None,No data,
l);,"Masekhet: 71016, Page: 051, Side: 1, Line: 28, Word: 2",a,,,,,lˀ,,,,"no, not",,,,לא;,l),adverb,"no, not"
)w,"Masekhet: 71016, Page: 051, Side: 1, Line: 28, Word: 3",c,,,,,ˀw,,,,or,,,,או,)w,conjunction,or
dylm',"Masekhet: 71016, Page: 051, Side: 1, Line: 28, Word: 4",c,,,,,dlmh,,,,"lest, perhaps",,,,דילמ',dylm),conjunction,"lest, perhaps"
l),"Masekhet: 71016, Page: 051, Side: 1, Line: 28, Word: 5",a,,,,,lˀ,,,,"no, not",,,,לא,l),adverb,"no, not"
$n);,"Masekhet: 71016, Page: 051, Side: 1, Line: 28, Word: 6",verb G,,,,,šny,,,,to be different,to go away,,,שנא;,$ny,verb peal,to be different | to go away
hyky,"Masekhet: 71016, Page: 051, Side: 1, Line: 32, Word: 0",a,,,,,"hyk, ˀyk, hykˀ, ˀykh",,,,how,,,,היכי,hyky,adverb,how
dmy;,"Masekhet: 71016, Page: 051, Side: 1, Line: 32, Word: 1",verb G,,,,,dmy,,,,to be like,ptcp. :,,,דמי;,dmy,verb peal,to be like | ptcp. :
)y,"Masekhet: 71016, Page: 051, Side: 1, Line: 32, Word: 2",c,,,,,ˀy,,,,"if, whether",,,,אי,)y,conjunction,"if, whether"
d)yrqyb,"Masekhet: 71016, Page: 051, Side: 1, Line: 32, Word: 3",c,verb Gt,,,,dy,rqb,,,,,,,דאירקיב,rqb,conjunction | verb ethpeel,
kwlyh,"Masekhet: 71016, Page: 051, Side: 1, Line: 32, Word: 4",noun sg. emphatic,,,,,"kl, klˀ",,,,"all, every",,,,כוליה,kl,noun sg. emphatic,"all, every"
"""mt""","Masekhet: 71016, Page: 051, Side: 1, Line: 32, Word: 5",No data,,,,,,,,,,,,,מת,None,No data,
wq)ty,"Masekhet: 71016, Page: 051, Side: 1, Line: 32, Word: 6",c,verb G,,,,w_,ˀty,,,to come,to occur; w.,: to befall,to be fitting,וקאתי,)ty,conjunction | verb peal,to come | to occur; w. | : to befall | to be fitting
"""drK","Masekhet: 71016, Page: 051, Side: 1, Line: 33, Word: 0",No data,,,,,,,,,,,,,דרך,None,No data,
"(qwb"";","Masekhet: 71016, Page: 051, Side: 1, Line: 33, Word: 1",No data,,,,,,,,,,,,,עקוב;,None,No data,
hky,"Masekhet: 71016, Page: 051, Side: 1, Line: 33, Word: 2",X,,,,,"hkyn, ˀkyn",,,,"so, thus",,,,הכי,hky,X,"so, thus"
nmy;,"Masekhet: 71016, Page: 051, Side: 1, Line: 33, Word: 3",a,,,,,nmy,,,,also,,,,נמי;,nmy,adverb,also
)l',"Masekhet: 71016, Page: 051, Side: 1, Line: 33, Word: 4",c,,,,,ˀlˀ,,,,but rather,,,,אל',)l),conjunction,but rather
hk',"Masekhet: 71016, Page: 051, Side: 1, Line: 33, Word: 5",a,,,,,hkh,,,,here,,,,הכ',hk),adverb,here
kgwN,"Masekhet: 71016, Page: 051, Side: 1, Line: 33, Word: 6",c,,,,,kgwn,,,,as if,,,,כגון,kgwn,conjunction,as if
d)rqyb,"Masekhet: 71016, Page: 051, Side: 1, Line: 33, Word: 7",c,verb Gt,,,,dy,rqb,,,,,,,דארקיב,rqb,conjunction | verb ethpeel,
xd,"Masekhet: 71016, Page: 051, Side: 1, Line: 34, Word: 0",n01,,,,,ḥd,,,,one,,,,חד,xd,numeral singular absolute or construct,one
""")br"";","Masekhet: 71016, Page: 051, Side: 1, Line: 34, Word: 1",No data,,,,,,,,,,,,,אבר;,None,No data,
wxd,"Masekhet: 71016, Page: 051, Side: 1, Line: 34, Word: 2",c,n01,,,,w_,ḥd,,,"and, also",one,,,וחד,xd,conjunction | numeral singular absolute or construct,"and, also | one"
)ty,"Masekhet: 71016, Page: 051, Side: 1, Line: 34, Word: 3",verb G,,,,,ˀty,,,,to come,to occur; w.,: to befall,to be fitting,אתי,)ty,verb peal,to come | to occur; w. | : to befall | to be fitting
"""drK","Masekhet: 71016, Page: 051, Side: 1, Line: 34, Word: 4",No data,,,,,,,,,,,,,דרך,None,No data,
"({{y}}^q^w'""","Masekhet: 71016, Page: 051, Side: 1, Line: 34, Word: 5",No data,,,,,,,,,,,,,עיקו',None,No data,
m)y;,"Masekhet: 71016, Page: 051, Side: 1, Line: 34, Word: 6",P01,,,,,mˀy,,,,what,,,,מאי;,m)y,preposition independent,what
tyqw;,"Masekhet: 71016, Page: 051, Side: 1, Line: 34, Word: 7",verb G,,,,,qwm,,,,to rise,"to stand, to be raised up","to stand still, to stop",with various prepositions,תיקו;,qwm,verb peal,"to rise | to stand, to be raised up | to stand still, to stop | with various prepositions"
hylkK,"Masekhet: 71016, Page: 051, Side: 1, Line: 37, Word: 0",a,,,,,"hwlkk, hylkk",,,,therefore,,,,הילכך,hwlkk,adverb,therefore
gwp',"Masekhet: 71016, Page: 051, Side: 1, Line: 37, Word: 1",noun sg. emphatic,,,,,"gwp, gwpˀ",,,,body,,,,גופ',gwp),noun sg. emphatic,body
hw),"Masekhet: 71016, Page: 051, Side: 1, Line: 37, Word: 2",P01,,,,,hwˀ,,,,he,,,,הוא,hw),preposition independent,he
wl),"Masekhet: 71016, Page: 051, Side: 1, Line: 37, Word: 3",c,a,,,,w_,lˀ,,,"and, also","no, not",,,ולא,l),conjunction | adverb,"and, also | no, not"
hwy,"Masekhet: 71016, Page: 051, Side: 1, Line: 37, Word: 4",verb G,,,,,hwy,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,הוי,hwy,verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:"
"""glglyN"";","Masekhet: 71016, Page: 051, Side: 1, Line: 37, Word: 5",No data,,,,,,,,,,,,,גלגלין;,None,No data,
)w,"Masekhet: 71016, Page: 051, Side: 1, Line: 37, Word: 6",c,,,,,ˀw,,,,or,,,,או,)w,conjunction,or
dylm',"Masekhet: 71016, Page: 051, Side: 1, Line: 37, Word: 7",c,,,,,dlmh,,,,"lest, perhaps",,,,דילמ',dylm),conjunction,"lest, perhaps"
kywN,"Masekhet: 71016, Page: 051, Side: 1, Line: 37, Word: 8",c,,,,,kywn,,,,"when, since",,,,כיון,kywn,conjunction,"when, since"
"""dswpw","Masekhet: 71016, Page: 051, Side: 1, Line: 38, Word: 0",No data,,,,,,,,,,,,,דסופו,None,No data,
"lc)t""","Masekhet: 71016, Page: 051, Side: 1, Line: 38, Word: 1",No data,,,,,,,,,,,,,לצאת,None,No data,
mypr$,"Masekhet: 71016, Page: 051, Side: 1, Line: 38, Word: 2",verb G,,,,,prš,,,,to separate,to be(come) separated,to depart,"to specify, distinguish, clarify",מיפרש,pr$,verb peal,"to separate | to be(come) separated | to depart | to specify, distinguish, clarify"
pry$,"Masekhet: 71016, Page: 051, Side: 1, Line: 38, Word: 3",verb G,,,,,prš,,,,to separate,to be(come) separated,to depart,"to specify, distinguish, clarify",פריש,pr$,verb peal,"to separate | to be(come) separated | to depart | to specify, distinguish, clarify"
