text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,split_word_0,split_word_1,split_word_2,split_word_3,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
gwlgl),"Masekhet: 71036, Page: 032, Side: 2, Line: 17, Word: 7",noun sg. emphatic,,,,,"glgl, glgl?",,,,wheel,,,,גולגלא,glgl),noun sg. emphatic,wheel
db$r?)?,"Masekhet: 71036, Page: 032, Side: 2, Line: 18, Word: 0",c,noun sg. emphatic,,,,dy,"bsr, bsr?",,,"who,which (relative)",flesh,,,דבשרא,by&r),conjunction | noun sg. emphatic,"who,which (relative) | flesh"
wdm),"Masekhet: 71036, Page: 032, Side: 2, Line: 18, Word: 1",c,noun sg. emphatic,,,,w_,"dm, dm?",,,"and, also",blood,,,ודמא,dm),conjunction | noun sg. emphatic,"and, also | blood"
hw),"Masekhet: 71036, Page: 032, Side: 2, Line: 18, Word: 2",P01,,,,,hw?,,,,he,,,,הוא,hw),preposition independent,he
dl),"Masekhet: 71036, Page: 032, Side: 2, Line: 18, Word: 3",c,a,,,,dy,l?,,,"who,which (relative)","no, not",,,דלא,l),conjunction | adverb,"who,which (relative) | no, not"
q),"Masekhet: 71036, Page: 032, Side: 2, Line: 18, Word: 4",a,,,,,q?,,,,aspectual particle,,,,קא,q),adverb,aspectual particle
$b(;,"Masekhet: 71036, Page: 032, Side: 2, Line: 18, Word: 5",n01,,,,,?b?,,,,seven,,,,שבע;,$b(),numeral singular absolute or construct,seven
)',"Masekhet: 71036, Page: 032, Side: 2, Line: 18, Word: 6",verb G,,,,,?mr,,,,to say,to command,to think,idiomatic and special usages:,א',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
lhw;,"Masekhet: 71036, Page: 032, Side: 2, Line: 19, Word: 0",p,,,,,l_,,,,"to, for",,,,להו;,l_,preposition,"to, for"
mm)y,"Masekhet: 71036, Page: 032, Side: 2, Line: 19, Word: 1",P01,,,,,m?y,,,,what,,,,ממאי,m)y,preposition independent,what
d?hk?y,"Masekhet: 71036, Page: 032, Side: 2, Line: 19, Word: 2",c,X,,,,dy,"hkyn, ?kyn",,,"who,which (relative)","so, thus",,,דהכי,hky,conjunction | X,"who,which (relative) | so, thus"
hw);,"Masekhet: 71036, Page: 032, Side: 2, Line: 19, Word: 3",P01,,,,,hw?,,,,he,,,,הוא;,hw),preposition independent,he
$qly,"Masekhet: 71036, Page: 032, Side: 2, Line: 19, Word: 4",verb G,,,,,?ql,,,,to lift,"to take away, remove",to deal with,"to take, take as acceptable, accept",שקלי,$ql,verb peal,"to lift | to take away, remove | to deal with | to take, take as acceptable, accept"
qlyl,"Masekhet: 71036, Page: 032, Side: 2, Line: 19, Word: 5",A01,,,,,qlyl,,,,light; quick; few,,,,קליל,qlyl,adjective singular absolute or construct,light; quick; few
(pr),"Masekhet: 71036, Page: 032, Side: 2, Line: 19, Word: 6",noun sg. emphatic,,,,,"?pr, ?pr?",,,,dust,,,,עפרא,(pr),noun sg. emphatic,dust
)ltr,"Masekhet: 71036, Page: 032, Side: 2, Line: 19, Word: 7",a,,,,,?ltr,,,,immediately,,,,אלתר,)ltr,adverb,immediately
tql;,"Masekhet: 71036, Page: 032, Side: 2, Line: 19, Word: 8",verb G,,,,,tql,,,,"to hang, to weigh something",to estimate,to balance,to weigh (intrans.),תקל;,tql,verb peal,"to hang, to weigh something | to estimate | to balance | to weigh (intrans.)"
