text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,split_word_0,split_word_1,split_word_2,split_word_3,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
dnytd(,"Masekhet: 71034, Page: 025, Side: 1, Line: 46, Word: 2",verb Gt,,,,,ydˁ,,,,to be known,,,,דניתדע,yd(,verb ethpeel,to be known
lyh,"Masekhet: 71034, Page: 025, Side: 1, Line: 46, Word: 3",p02,,,,,l_,,,,"to, for",,,,ליה,l_,preposition with pronominal suffix,"to, for"
"""lhgN","Masekhet: 71034, Page: 025, Side: 1, Line: 46, Word: 4",No data,,,,,,,,,,,,,להגן,None,No data,
(lyw;,"Masekhet: 71034, Page: 025, Side: 1, Line: 46, Word: 5",No data,,,,,,,,,,,,,עליו;,None,No data,
dtwrh,"Masekhet: 71034, Page: 025, Side: 1, Line: 46, Word: 6",No data,,,,,,,,,,,,,דתורה,None,No data,
xsh,"Masekhet: 71034, Page: 025, Side: 1, Line: 46, Word: 7",No data,,,,,,,,,,,,,חסה,None,No data,
(l,"Masekhet: 71034, Page: 025, Side: 1, Line: 46, Word: 8",No data,,,,,,,,,,,,,על,None,No data,
gwpN,"Masekhet: 71034, Page: 025, Side: 1, Line: 46, Word: 9",No data,,,,,,,,,,,,,גופן,None,No data,
$l,"Masekhet: 71034, Page: 025, Side: 1, Line: 46, Word: 10",No data,,,,,,,,,,,,,של,None,No data,
"y$r)l""","Masekhet: 71034, Page: 025, Side: 1, Line: 46, Word: 11",No data,,,,,,,,,,,,,ישראל,None,No data,
ky hyky,"Masekhet: 71034, Page: 025, Side: 1, Line: 46, Word: 12",c,,,,,"ky hyky, khykyn",,,,in order that,,,,כי היכי,ky@hyky,conjunction,in order that
dl),"Masekhet: 71034, Page: 025, Side: 1, Line: 46, Word: 13",c,a,,,,dy,lˀ,,,"who,which (relative)","no, not",,,דלא,l),conjunction | adverb,"who,which (relative) | no, not"
lyhwy,"Masekhet: 71034, Page: 025, Side: 1, Line: 46, Word: 14",verb G,,,,,hwy,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,ליהוי,hwy,verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:"
d)yg;,"Masekhet: 71034, Page: 025, Side: 1, Line: 46, Word: 15",verb G,,,,,dˀg,,,,"to be anxious, troubled",,,,דאיג;,d)g,verb peal,"to be anxious, troubled"
m)y,"Masekhet: 71034, Page: 025, Side: 2, Line: 04, Word: 0",P01,,,,,mˀy,,,,what,,,,מאי,m)y,preposition independent,what
T(',"Masekhet: 71034, Page: 025, Side: 2, Line: 04, Word: 1",noun sg. emphatic,,,,,"ṭˁm, ṭˁmˀ",,,,taste; order,,,,טע',T(m),noun sg. emphatic,taste; order
l),"Masekhet: 71034, Page: 025, Side: 2, Line: 05, Word: 0",a,,,,,lˀ,,,,"no, not",,,,לא,l),adverb,"no, not"
mtnyt;,"Masekhet: 71034, Page: 025, Side: 2, Line: 05, Word: 1",verb C,,,,,tny,,,,to have repeated,to teach a tannaitic tradition,,,מתנית;,tny,verb (h)aphel,to have repeated | to teach a tannaitic tradition
zmnyN,"Masekhet: 71034, Page: 025, Side: 2, Line: 05, Word: 2",noun pl. absolute,,,,,"zmn, zmnˀ",,,,set time; instance,,,,זמנין,zymn),noun pl. absolute,set time; instance
sgy)yN,"Masekhet: 71034, Page: 025, Side: 2, Line: 05, Word: 3",A03,,,,,"sgy, śgyˀ",,,,"many, much",,,,סגיאין,sgy,adjective plural absolute,"many, much"
tnyth,"Masekhet: 71034, Page: 025, Side: 2, Line: 05, Word: 4",verb G,,,,,tny,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,תניתה,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
qmyh,"Masekhet: 71034, Page: 025, Side: 2, Line: 05, Word: 5",p02,,,,,"qwmy, qmy",,,,before,,,,קמיה,qmy,preposition with pronominal suffix,before
dmr,"Masekhet: 71034, Page: 025, Side: 2, Line: 05, Word: 6",p,noun sg. emphatic,,,,dy,"mr, mrˀ, mˀrˀ",,,"of, genitive particle",a type of spade,,,דמר,mr,preposition | noun sg. emphatic,"of, genitive particle | a type of spade"
wm)N,"Masekhet: 71034, Page: 025, Side: 2, Line: 05, Word: 7",c,P01,,,,w_,mn,,,"and, also",who?,,,ומאן,m)n,conjunction | preposition independent,"and, also | who?"
hw);,"Masekhet: 71034, Page: 025, Side: 2, Line: 05, Word: 8",P01,,,,,hwˀ,,,,he,,,,הוא;,hw),preposition independent,he
rbh,"Masekhet: 71034, Page: 025, Side: 2, Line: 05, Word: 9",No data,,,,,,,,,,,,,רבה,None,No data,
d)ylw,"Masekhet: 71034, Page: 025, Side: 2, Line: 19, Word: 0",c,c,,,,dy,ˀlw,,,"who,which (relative)","if, if only",,,דאילו,)ylw,conjunction | conjunction,"who,which (relative) | if, if only"
mtd(,"Masekhet: 71034, Page: 025, Side: 2, Line: 19, Word: 1",verb Gt,,,,,ydˁ,,,,to be known,,,,מתדע,yd(,verb ethpeel,to be known
lyh,"Masekhet: 71034, Page: 025, Side: 2, Line: 19, Word: 2",p,,,,,l_,,,,"to, for",,,,ליה,l_,preposition,"to, for"
xT)yh,"Masekhet: 71034, Page: 025, Side: 2, Line: 19, Word: 3",noun sg. emphatic,,,,,ḥṭˀh,,,,sin,,,,חטאיה,xT)h,noun sg. emphatic,sin
b(y,"Masekhet: 71034, Page: 025, Side: 2, Line: 19, Word: 4",verb G,,,,,bˁy,,,,"to seek, look for",to ask a question,"to wish for something, want, request",to require,בעי,b(y,verb peal,"to seek, look for | to ask a question | to wish for something, want, request | to require"
)ytwyy,"Masekhet: 71034, Page: 025, Side: 2, Line: 19, Word: 5",verb C,,,,,ˀty,,,,to bring,"to make something achieve, reach (without physical motion)",to endure,idioms,איתויי,)ty,verb (h)aphel,"to bring | to make something achieve, reach (without physical motion) | to endure | idioms"
"""xT)t"";","Masekhet: 71034, Page: 025, Side: 2, Line: 19, Word: 6",No data,,,,,,,,,,,,,חטאת;,None,No data,
d)ylw,"Masekhet: 71034, Page: 025, Side: 2, Line: 19, Word: 7",c,c,,,,dy,ˀlw,,,"who,which (relative)","if, if only",,,דאילו,)ylw,conjunction | conjunction,"who,which (relative) | if, if only"
xT),"Masekhet: 71034, Page: 025, Side: 2, Line: 19, Word: 8",verb G,,,,,ḥṭy,,,,to sin,w.,",",: to harm,חטא,xTy,verb peal,"to sin | w. | , | : to harm"
qmy,"Masekhet: 71034, Page: 025, Side: 2, Line: 19, Word: 9",p01,,,,,"qwmy, qmy",,,,before,,,,קמי,qmy,preposition independent,before
"""ywM","Masekhet: 71034, Page: 025, Side: 2, Line: 19, Word: 10",No data,,,,,,,,,,,,,יום,None,No data,
"hkypwryM""","Masekhet: 71034, Page: 025, Side: 2, Line: 19, Word: 11",No data,,,,,,,,,,,,,הכיפורים,None,No data,
wl),"Masekhet: 71034, Page: 025, Side: 2, Line: 19, Word: 12",c,a,,,,w_,lˀ,,,"and, also","no, not",,,ולא,l),conjunction | adverb,"and, also | no, not"
)yty,"Masekhet: 71034, Page: 025, Side: 2, Line: 19, Word: 13",verb C,,,,,ˀty,,,,to bring,"to make something achieve, reach (without physical motion)",to endure,idioms,איתי,)ty,verb (h)aphel,"to bring | to make something achieve, reach (without physical motion) | to endure | idioms"
""")$M","Masekhet: 71034, Page: 025, Side: 2, Line: 19, Word: 14",No data,,,,,,,,,,,,,אשם,None,No data,
"tlwy"";","Masekhet: 71034, Page: 025, Side: 2, Line: 19, Word: 15",No data,,,,,,,,,,,,,תלוי;,None,No data,
)ty,"Masekhet: 71034, Page: 025, Side: 2, Line: 19, Word: 16",verb G,,,,,ˀty,,,,to come,to occur; w.,: to befall,to be fitting,אתי,)ty,verb peal,to come | to occur; w. | : to befall | to be fitting
"""ywM","Masekhet: 71034, Page: 025, Side: 2, Line: 19, Word: 17",No data,,,,,,,,,,,,,יום,None,No data,
"hkypwryM""","Masekhet: 71034, Page: 025, Side: 2, Line: 19, Word: 18",No data,,,,,,,,,,,,,הכיפורים,None,No data,
mkpr,"Masekhet: 71034, Page: 025, Side: 2, Line: 19, Word: 19",verb D,,,,,kpr,,,,to wipe away,"to purge, totally remove",w.,",",מכפר,kpr,verb pael,"to wipe away | to purge, totally remove | w. | ,"
lyh;,"Masekhet: 71034, Page: 025, Side: 2, Line: 19, Word: 20",p02,,,,,l_,,,,"to, for",,,,ליה;,l_,preposition with pronominal suffix,"to, for"
dky,"Masekhet: 71034, Page: 025, Side: 2, Line: 19, Word: 21",c,c,,,,dy,ky,,,"who,which (relative)",when,,,דכי,ky,conjunction | conjunction,"who,which (relative) | when"
mtwd(,"Masekhet: 71034, Page: 025, Side: 2, Line: 20, Word: 0",verb Ct,,,,,ydˁ,,,,to be made known,,,,מתודע,yd(,verb ettaphal,to be made known
lyh,"Masekhet: 71034, Page: 025, Side: 2, Line: 20, Word: 1",p,,,,,l_,,,,"to, for",,,,ליה,l_,preposition,"to, for"
l),"Masekhet: 71034, Page: 025, Side: 2, Line: 20, Word: 2",a,,,,,lˀ,,,,"no, not",,,,לא,l),adverb,"no, not"
myty;,"Masekhet: 71034, Page: 025, Side: 2, Line: 20, Word: 3",verb C,,,,,ˀty,,,,to bring,"to make something achieve, reach (without physical motion)",to endure,idioms,מיתי;,)ty,verb (h)aphel,"to bring | to make something achieve, reach (without physical motion) | to endure | idioms"
mn',"Masekhet: 71034, Page: 025, Side: 2, Line: 23, Word: 0",a,,,,,mnˀ,,,,whence,,,,מנ',mn),adverb,whence
lN,"Masekhet: 71034, Page: 025, Side: 2, Line: 23, Word: 1",p02,,,,,l_,,,,"to, for",,,,לן,l_,preposition with pronominal suffix,"to, for"
hny,"Masekhet: 71034, Page: 025, Side: 2, Line: 23, Word: 2",P01,,,,,hny,,,,"these, those",,,,הני,hny,preposition independent,"these, those"
myly;,"Masekhet: 71034, Page: 025, Side: 2, Line: 23, Word: 3",noun pl. emphatic,,,,,"mlh, mltˀ",,,,"word, speech; thing",,,,מילי;,mylt),noun pl. emphatic,"word, speech; thing"
)n),"Masekhet: 71034, Page: 025, Side: 2, Line: 38, Word: 0",P01,,,,,ˀnh,,,,I,,,,אנא,)n),preposition independent,I
nmy,"Masekhet: 71034, Page: 025, Side: 2, Line: 38, Word: 1",a,,,,,nmy,,,,also,,,,נמי,nmy,adverb,also
mhdyN,"Masekhet: 71034, Page: 025, Side: 2, Line: 38, Word: 2",R,,,,,hdn,,,,this (m.),,,,מהדין,hdyn,R,this (m.)
qr)h,"Masekhet: 71034, Page: 025, Side: 2, Line: 38, Word: 3",noun sg. emphatic,,,,,"qry, qryˀ",,,,crying; reading,,,,קראה,qr),noun sg. emphatic,crying; reading
)mryt;,"Masekhet: 71034, Page: 025, Side: 2, Line: 38, Word: 4",verb G,,,,,ˀmr,,,,to say,to command,to think,idiomatic and special usages:,אמרית;,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
w)q$y,"Masekhet: 71034, Page: 025, Side: 2, Line: 38, Word: 5",c,verb C,,,,w_,qšy,,,"to make hard, to harden",to behave harshly or brazenly,to make difficult,,ואקשי,q$y,conjunction | verb (h)aphel,"to make hard, to harden | to behave harshly or brazenly | to make difficult"
ly,"Masekhet: 71034, Page: 025, Side: 2, Line: 38, Word: 6",p02,,,,,l_,,,,"to, for",,,,לי,l_,preposition with pronominal suffix,"to, for"
rb,"Masekhet: 71034, Page: 025, Side: 2, Line: 38, Word: 7",noun sg. emphatic,,,,,"rb, rbˀ",,,,chief; teacher,,,,רב,rb,noun sg. emphatic,chief; teacher
dymy;,"Masekhet: 71034, Page: 025, Side: 2, Line: 38, Word: 8",No data,,,,,,,,,,,,,דימי;,None,No data,
mry$yh,"Masekhet: 71034, Page: 025, Side: 2, Line: 40, Word: 0",p,noun sg. emphatic,,,,mn,"ryš, ryšˀ",,,from,head; top; chief,,,מרישיה,ry$),preposition | noun sg. emphatic,from | head; top; chief
dqr);,"Masekhet: 71034, Page: 025, Side: 2, Line: 40, Word: 1",p,noun sg. emphatic,,,,dy,"qry, qryˀ",,,"of, genitive particle",crying; reading,,,דקרא;,qr),preposition | noun sg. emphatic,"of, genitive particle | crying; reading"
)m',"Masekhet: 71034, Page: 025, Side: 2, Line: 46, Word: 0",verb G,,,,,ˀmr,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
rb,"Masekhet: 71034, Page: 025, Side: 2, Line: 46, Word: 1",noun sg. emphatic,,,,,"rb, rbˀ",,,,chief; teacher,,,,רב,rb,noun sg. emphatic,chief; teacher
txlyp),"Masekhet: 71034, Page: 025, Side: 2, Line: 46, Word: 2",No data,,,,,,,,,,,,,תחליפא,None,No data,
)bwh,"Masekhet: 71034, Page: 025, Side: 2, Line: 47, Word: 0",noun sg. emphatic,,,,,"ˀb, ˀbˀ",,,,father,,,,אבוה,)b),noun sg. emphatic,father
dr',"Masekhet: 71034, Page: 025, Side: 2, Line: 47, Word: 1",p,,,,,dy,,,,"of, genitive particle",,,,דר',d_,preposition,"of, genitive particle"
hwn),"Masekhet: 71034, Page: 025, Side: 2, Line: 47, Word: 2",No data,,,,,,,,,,,,,הונא,None,No data,
br,"Masekhet: 71034, Page: 025, Side: 2, Line: 47, Word: 3",noun sg. abs. or construct,,,,,"br, brˀ",,,,son,,,,בר,br),noun sg. abs. or construct,son
txlyp),"Masekhet: 71034, Page: 025, Side: 2, Line: 47, Word: 4",No data,,,,,,,,,,,,,תחליפא,None,No data,
m$myh,"Masekhet: 71034, Page: 025, Side: 2, Line: 47, Word: 5",noun sg. emphatic,,,,,"šm, šmˀ",,,,name,,,,משמיה,$m),noun sg. emphatic,name
drb);,"Masekhet: 71034, Page: 025, Side: 2, Line: 47, Word: 6",p,,,,,dy,,,,"of, genitive particle",,,,דרבא;,d_,preposition,"of, genitive particle"
qdmyt),"Masekhet: 71034, Page: 025, Side: 2, Line: 47, Word: 7",A05,,,,,qdmy,,,,first,,,,קדמיתא,qdm)h,adjective plural determined,first
nmy,"Masekhet: 71034, Page: 025, Side: 2, Line: 47, Word: 8",a,,,,,nmy,,,,also,,,,נמי,nmy,adverb,also
l) )yk);,"Masekhet: 71034, Page: 025, Side: 2, Line: 47, Word: 9",a,,,,,lykˀ,,,,there isn't here,,,,לא איכא;,lyk),adverb,there isn't here
lmpTrh,"Masekhet: 71034, Page: 026, Side: 1, Line: 01, Word: 0",p03,verb G,,,,l_,pṭr,,,to be separated,to be finished,to release,,למפטרה,pTr,preposition proclitic | verb peal,to be separated | to be finished | to release
mdrb,"Masekhet: 71034, Page: 026, Side: 1, Line: 01, Word: 1",noun sg. emphatic,,,,,"rb, rbˀ",,,,chief; teacher,,,,מדרב,rb,noun sg. emphatic,chief; teacher
dymy,"Masekhet: 71034, Page: 026, Side: 1, Line: 01, Word: 2",No data,,,,,,,,,,,,,דימי,None,No data,
wl),"Masekhet: 71034, Page: 026, Side: 1, Line: 01, Word: 3",c,a,,,,w_,lˀ,,,"and, also","no, not",,,ולא,l),conjunction | adverb,"and, also | no, not"
md)byy,"Masekhet: 71034, Page: 026, Side: 1, Line: 01, Word: 4",p,,,,,dy,,,,"of, genitive particle",,,,מדאביי,md_,preposition,"of, genitive particle"
)l),"Masekhet: 71034, Page: 026, Side: 1, Line: 01, Word: 5",c,,,,,ˀlˀ,,,,but rather,,,,אלא,)l),conjunction,but rather
mhd),"Masekhet: 71034, Page: 026, Side: 1, Line: 02, Word: 0",P,,,,,hdˀ,,,,this (f.),,,,מהדא,hd),P,this (f.)
..;,"Masekhet: 71034, Page: 026, Side: 1, Line: 02, Word: 1",No data,,,,,,,,,,,,,;,None,No data,
wmynh,"Masekhet: 71034, Page: 026, Side: 1, Line: 03, Word: 0",c,p02,,,,w_,mn,,,"and, also",from,,,ומינה,mn,conjunction | preposition with pronominal suffix,"and, also | from"
hw),"Masekhet: 71034, Page: 026, Side: 1, Line: 03, Word: 1",P01,,,,,hwˀ,,,,he,,,,הוא,hw),preposition independent,he
"""xT)","Masekhet: 71034, Page: 026, Side: 1, Line: 03, Word: 2",No data,,,,,,,,,,,,,חטא,None,No data,
$)yN,"Masekhet: 71034, Page: 026, Side: 1, Line: 03, Word: 3",No data,,,,,,,,,,,,,שאין,None,No data,
mkyr,"Masekhet: 71034, Page: 026, Side: 1, Line: 03, Word: 4",No data,,,,,,,,,,,,,מכיר,None,No data,
bw,"Masekhet: 71034, Page: 026, Side: 1, Line: 03, Word: 5",No data,,,,,,,,,,,,,בו,None,No data,
$l),"Masekhet: 71034, Page: 026, Side: 1, Line: 03, Word: 6",No data,,,,,,,,,,,,,שלא,None,No data,
dywM,"Masekhet: 71034, Page: 026, Side: 1, Line: 03, Word: 7",No data,,,,,,,,,,,,,דיום,None,No data,
"hkypwryM""","Masekhet: 71034, Page: 026, Side: 1, Line: 03, Word: 8",No data,,,,,,,,,,,,,הכיפורים,None,No data,
mkpr,"Masekhet: 71034, Page: 026, Side: 1, Line: 04, Word: 0",verb D,,,,,kpr,,,,to wipe away,"to purge, totally remove",w.,",",מכפר,kpr,verb pael,"to wipe away | to purge, totally remove | w. | ,"
)bl,"Masekhet: 71034, Page: 026, Side: 1, Line: 04, Word: 1",No data,,,,,,,,,,,,,אבל,None,No data,
dyd(,"Masekhet: 71034, Page: 026, Side: 1, Line: 04, Word: 2",c,verb G,,,,dy,ydˁ,,,to know,to cohabit with,idioms:,"_:  to be experienced in/with, acquainted with",דידע,yd(,conjunction | verb peal,"to know | to cohabit with | idioms: | _:  to be experienced in/with, acquainted with"
byh,"Masekhet: 71034, Page: 026, Side: 1, Line: 04, Word: 3",p02,,,,,b_,,,,"in, with",,,,ביה,b_,preposition with pronominal suffix,"in, with"
l),"Masekhet: 71034, Page: 026, Side: 1, Line: 04, Word: 4",a,,,,,lˀ,,,,"no, not",,,,לא,l),adverb,"no, not"
mkpr;,"Masekhet: 71034, Page: 026, Side: 1, Line: 05, Word: 0",verb D,,,,,kpr,,,,to wipe away,"to purge, totally remove",w.,",",מכפר;,kpr,verb pael,"to wipe away | to purge, totally remove | w. | ,"
htM,"Masekhet: 71034, Page: 026, Side: 1, Line: 09, Word: 0",a,,,,,htm,,,,there,,,,התם,htm,adverb,there
mmwn),"Masekhet: 71034, Page: 026, Side: 1, Line: 09, Word: 1",noun sg. emphatic,,,,,"mmwn, mmwnˀ",,,,money,,,,ממונא,mmwn),noun sg. emphatic,money
)bl,"Masekhet: 71034, Page: 026, Side: 1, Line: 09, Word: 2",No data,,,,,,,,,,,,,אבל,None,No data,
hk),"Masekhet: 71034, Page: 026, Side: 1, Line: 09, Word: 3",a,,,,,hkh,,,,here,,,,הכא,hk),adverb,here
dgwp),"Masekhet: 71034, Page: 026, Side: 1, Line: 09, Word: 4",p,noun sg. emphatic,,,,dy,"gwp, gwpˀ",,,"of, genitive particle",body,,,דגופא,gwp),preposition | noun sg. emphatic,"of, genitive particle | body"
hw),"Masekhet: 71034, Page: 026, Side: 1, Line: 09, Word: 5",P01,,,,,hwˀ,,,,he,,,,הוא,hw),preposition independent,he
)ym),"Masekhet: 71034, Page: 026, Side: 1, Line: 09, Word: 6",verb G,,,,,ˀmr,,,,to say,to command,to think,idiomatic and special usages:,אימא,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
l);,"Masekhet: 71034, Page: 026, Side: 1, Line: 09, Word: 7",a,,,,,lˀ,,,,"no, not",,,,לא;,l),adverb,"no, not"
h),"Masekhet: 71034, Page: 026, Side: 1, Line: 11, Word: 0",I,,,,,hˀ,,,,here! look!,,,,הא,h),interjection,here! look!
d)trw,"Masekhet: 71034, Page: 026, Side: 1, Line: 11, Word: 1",c,verb C,,,,dy,try,,,+,_ : to warn,,,דאתרו,try,conjunction | verb (h)aphel,+ | _ : to warn
byh;,"Masekhet: 71034, Page: 026, Side: 1, Line: 11, Word: 2",p02,,,,,b_,,,,"in, with",,,,ביה;,b_,preposition with pronominal suffix,"in, with"
wh),"Masekhet: 71034, Page: 026, Side: 1, Line: 11, Word: 3",c,I,,,,w_,hˀ,,,"and, also",here! look!,,,והא,h),conjunction | interjection,"and, also | here! look!"
dl),"Masekhet: 71034, Page: 026, Side: 1, Line: 12, Word: 0",c,a,,,,dy,lˀ,,,"who,which (relative)","no, not",,,דלא,l),conjunction | adverb,"who,which (relative) | no, not"
)trw,"Masekhet: 71034, Page: 026, Side: 1, Line: 12, Word: 1",verb C,,,,,try,,,,+,_ : to warn,,,אתרו,try,verb (h)aphel,+ | _ : to warn
byh;,"Masekhet: 71034, Page: 026, Side: 1, Line: 12, Word: 2",p02,,,,,b_,,,,"in, with",,,,ביה;,b_,preposition with pronominal suffix,"in, with"
l),"Masekhet: 71034, Page: 026, Side: 1, Line: 14, Word: 0",a,,,,,lˀ,,,,"no, not",,,,לא,l),adverb,"no, not"
tyty,"Masekhet: 71034, Page: 026, Side: 1, Line: 14, Word: 1",verb C,,,,,ˀty,,,,to bring,"to make something achieve, reach (without physical motion)",to endure,idioms,תיתי,)ty,verb (h)aphel,"to bring | to make something achieve, reach (without physical motion) | to endure | idioms"
..;,"Masekhet: 71034, Page: 026, Side: 1, Line: 14, Word: 2",No data,,,,,,,,,,,,,;,None,No data,
m)y,"Masekhet: 71034, Page: 026, Side: 1, Line: 18, Word: 0",P01,,,,,mˀy,,,,what,,,,מאי,m)y,preposition independent,what
)yk),"Masekhet: 71034, Page: 026, Side: 1, Line: 18, Word: 1",a,,,,,ˀykˀ,,,,there is here,,,,איכא,)yk),adverb,there is here
lmymr,"Masekhet: 71034, Page: 026, Side: 1, Line: 18, Word: 2",p02,verb G,,,,l_,ˀmr,,,to say,to command,to think,idiomatic and special usages:,למימר,)mr,preposition with pronominal suffix | verb peal,to say | to command | to think | idiomatic and special usages:
"""ywldt""","Masekhet: 71034, Page: 026, Side: 1, Line: 18, Word: 3",No data,,,,,,,,,,,,,יולדת,None,No data,
ky,"Masekhet: 71034, Page: 026, Side: 1, Line: 18, Word: 4",c,,,,,ky,,,,when,,,,כי,ky,conjunction,when
q),"Masekhet: 71034, Page: 026, Side: 1, Line: 18, Word: 5",a,,,,,qˀ,,,,aspectual particle,,,,קא,q),adverb,aspectual particle
mty),"Masekhet: 71034, Page: 026, Side: 1, Line: 19, Word: 0",verb C,,,,,ˀty,,,,to bring,"to make something achieve, reach (without physical motion)",to endure,idioms,מתיא,)ty,verb (h)aphel,"to bring | to make something achieve, reach (without physical motion) | to endure | idioms"
"""qrbN""","Masekhet: 71034, Page: 026, Side: 1, Line: 19, Word: 1",No data,,,,,,,,,,,,,קרבן,None,No data,
l)$trwyy,"Masekhet: 71034, Page: 026, Side: 1, Line: 19, Word: 2",p03,verb Gt,,,,l_,šry,,,"to be loosened, untied",to be dissolved,"to be finished, come to an end [of something requiring construction to establish it]","to be removed, abrogated",לאשתרויי,$ry,preposition proclitic | verb ethpeel,"to be loosened, untied | to be dissolved | to be finished, come to an end [of something requiring construction to establish it] | to be removed, abrogated"
"""b)kylt","Masekhet: 71034, Page: 026, Side: 1, Line: 19, Word: 3",No data,,,,,,,,,,,,,באכילת,None,No data,
"qd$yM""","Masekhet: 71034, Page: 026, Side: 1, Line: 19, Word: 4",No data,,,,,,,,,,,,,קדשים,None,No data,
hw);,"Masekhet: 71034, Page: 026, Side: 1, Line: 19, Word: 5",P01,,,,,hwˀ,,,,he,,,,הוא;,hw),preposition independent,he
wl)w,"Masekhet: 71034, Page: 026, Side: 1, Line: 20, Word: 0",c,a,,,,w_,"lˀw, lw",,,"and, also","not, it is not",,,ולאו,l)w,conjunction | adverb,"and, also | not, it is not"
"""lkprh""","Masekhet: 71034, Page: 026, Side: 1, Line: 20, Word: 1",No data,,,,,,,,,,,,,לכפרה,None,No data,
mty);,"Masekhet: 71034, Page: 026, Side: 1, Line: 20, Word: 2",verb C,,,,,ˀty,,,,to bring,"to make something achieve, reach (without physical motion)",to endure,idioms,מתיא;,)ty,verb (h)aphel,"to bring | to make something achieve, reach (without physical motion) | to endure | idioms"
