masekhet,page,side,line,target,emphatic_ratio,absolute_ratio,function_words_ratio,lexical_diversity,verb_ratio,passive_voice_ratio,plural_ratio,line_length,avg_word_len,v_then_noun_ratio,v_then_prep_ratio
71012,010,1,24,Bavli,0.0,0.3333,0.6667,0.5,0.0,0.0,0.0,3.0,5.3333,0.0,0.0
71012,010,1,26,Bavli,0.4,0.0,0.8,1.0,0.2,0.0,0.0,5.0,4.0,0.0,1.0
71012,010,1,27,Bavli,0.25,0.0,0.5,0.75,0.25,0.0,0.0,4.0,5.0,0.0,1.0
71012,010,1,31,Bavli,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,5.0,0.0,0.0
71012,010,1,32,Bavli,0.0,0.0,0.2857,0.7143,0.5714,0.0,0.0,7.0,4.0,0.0,0.25
71012,010,1,33,Bavli,0.0,0.0,0.6,0.8,0.4,0.0,0.0,5.0,5.0,0.0,0.5
71012,010,1,40,Bavli,0.2,0.0,0.4,1.0,0.2,0.0,0.0,5.0,4.2,0.0,1.0
71012,010,1,42,Bavli,0.4,0.4,0.0,1.0,0.0,0.0,0.0,5.0,4.6,0.0,0.0
71012,010,1,43,Bavli,0.3333,0.0,0.0,0.5,0.6667,0.0,0.5,6.0,4.5,0.0,0.0
71012,010,1,48,Bavli,0.2222,0.0,0.3333,0.8889,0.4444,0.0,0.5,9.0,3.8889,0.0,0.25
71012,010,2,02,Bavli,0.1111,0.0,0.0,0.3333,0.6667,0.0,0.0,9.0,4.7778,0.0,0.0
71012,010,2,03,Bavli,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.0,4.0,0.0,0.0
71012,010,2,04,Bavli,0.125,0.0,0.5,0.5,0.0,0.0,0.0,8.0,3.875,0.0,0.0
71012,010,2,05,Bavli,0.2857,0.0,0.2857,1.0,0.5714,0.0,0.0,7.0,4.1429,0.5,0.0
71012,010,2,09,Bavli,0.1,0.0,0.4,1.0,0.8,0.0,0.0,10.0,3.9,0.125,0.0
71012,010,2,10,Bavli,0.25,0.0,0.125,0.75,0.5,0.0,0.0,8.0,3.75,0.25,0.0
71012,010,2,11,Bavli,0.25,0.0,0.25,0.5,0.25,0.0,0.0,8.0,3.5,0.5,0.0
71012,010,2,12,Bavli,0.25,0.0,0.875,1.0,0.125,0.0,0.0,8.0,3.875,0.0,1.0
71012,010,2,13,Bavli,0.3333,0.0,0.0,0.5,0.6667,0.0,0.0,3.0,3.3333,0.5,0.0
71012,010,2,16,Bavli,0.1667,0.0,0.5,1.0,0.6667,0.0,1.0,6.0,3.5,0.0,0.25
71012,010,2,17,Bavli,0.0,0.0,0.0,0.2,0.0,0.0,0.0,5.0,3.4,0.0,0.0
71012,010,2,18,Bavli,0.25,0.0,0.0,0.75,0.5,0.0,0.0,4.0,3.25,0.0,0.0
71012,010,2,24,Bavli,0.0,0.0,0.2857,0.1429,0.0,0.0,0.0,7.0,5.1429,0.0,0.0
71012,010,2,25,Bavli,0.0,0.0,0.0,0.5,0.8333,0.0,0.0,6.0,5.0,0.0,0.0
71012,010,2,31,Bavli,0.0667,0.1333,0.4,0.6,0.2,0.0,0.0,15.0,3.8,0.0,0.0
71012,010,2,36,Bavli,0.1429,0.0,0.2857,0.5714,0.2857,0.0,0.0,7.0,4.5714,0.0,0.5
71012,010,2,37,Bavli,0.25,0.0,0.5,0.75,0.0,0.0,0.0,4.0,5.0,0.0,0.0
71012,010,2,38,Bavli,0.0,0.1667,0.3333,0.5,0.1667,0.0,0.0,12.0,3.75,0.0,0.0
71012,010,2,41,Bavli,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,4.0,0.0,0.0
71012,010,2,42,Bavli,0.0,0.0,0.0,0.125,0.5,0.0,0.0,8.0,3.25,0.0,0.0
71012,011,1,01,Bavli,0.0,0.0,0.2,0.4,0.4,0.0,0.0,5.0,5.8,0.0,0.5
71012,011,1,02,Bavli,0.0833,0.1667,0.5833,0.6667,0.3333,0.0,0.0,12.0,3.0833,0.0,0.5
71012,011,1,04,Bavli,0.0,0.0,0.0,0.5,1.0,0.0,0.0,2.0,4.5,0.0,0.0
71012,011,1,05,Bavli,0.0,0.0,0.0,0.5,1.0,0.0,0.0,2.0,3.0,0.0,0.0
71012,011,1,08,Bavli,0.0,0.1111,0.5556,0.6667,0.2222,0.0,0.0,9.0,4.3333,0.0,0.0
71012,011,1,10,Bavli,0.1429,0.0,0.1429,0.5714,0.5714,0.0,1.0,7.0,4.2857,0.0,0.0
71012,011,1,11,Bavli,0.0833,0.0,0.25,0.75,0.5,0.0,1.0,12.0,4.0833,0.0,0.1667
71012,011,1,18,Bavli,0.1429,0.0,0.7143,1.0,0.5714,0.0,0.0,7.0,4.0,0.0,0.5
71012,011,1,19,Bavli,0.3333,0.0,0.3333,0.5,0.6667,0.0,1.0,3.0,6.0,0.0,0.5
71012,011,1,20,Bavli,0.2,0.0,0.2,0.6,0.8,0.0,0.0,5.0,6.4,0.0,0.25
71012,011,1,21,Bavli,0.0,0.0,0.0,0.5,2.0,0.0,0.0,1.0,6.0,0.0,0.0
71012,011,1,25,Bavli,0.0,0.0,0.0,0.5,1.0,0.0,0.0,2.0,5.0,0.0,0.0
71012,011,1,26,Bavli,0.0,0.0,0.1429,0.2857,0.5714,0.0,0.0,7.0,4.4286,0.0,0.0
71012,011,1,30,Bavli,0.1,0.0,0.3,0.5,0.6,0.0,0.0,10.0,4.6,0.1667,0.0
71012,011,1,31,Bavli,0.0,0.0,0.0,0.1667,0.6667,0.0,0.0,6.0,4.5,0.0,0.0
71012,011,1,32,Bavli,0.0,0.0,0.1667,0.3333,0.3333,0.0,0.0,6.0,4.6667,0.0,0.0
71012,011,2,02,Bavli,0.0,0.0,0.0,0.5,0.6667,0.0,0.0,3.0,3.3333,0.0,0.0
71012,011,2,03,Bavli,0.0,0.0,0.25,0.5,0.5,0.0,0.0,4.0,3.5,0.0,0.0
71012,011,2,04,Bavli,0.0,0.0,0.3333,0.5,0.0,0.0,0.0,3.0,3.0,0.0,0.0
71012,011,2,26,Bavli,0.25,0.25,0.0,0.5,0.0,0.0,0.0,4.0,4.75,0.0,0.0
71012,011,2,28,Bavli,0.0,0.0,0.3333,0.5,0.0,0.0,0.0,3.0,4.0,0.0,0.0
71012,011,2,29,Bavli,0.5,0.0,0.5,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0
71012,011,2,30,Bavli,0.3077,0.0769,0.3846,0.9231,0.6154,0.0,0.0,13.0,3.6154,0.125,0.25
71012,011,2,31,Bavli,0.3333,0.0833,0.6667,0.8333,0.6667,0.0,0.0,12.0,4.4167,0.0,0.25
71012,011,2,32,Bavli,0.2308,0.0,0.4615,0.6923,0.4615,0.0,0.3333,13.0,4.3846,0.3333,0.1667
71012,011,2,33,Bavli,0.0,0.0,0.1667,0.5,0.3333,0.0,0.0,6.0,2.8333,0.0,0.0
71012,011,2,34,Bavli,0.087,0.087,0.3043,0.3043,0.5217,0.0,0.0,23.0,4.5652,0.0,0.25
71012,012,1,01,Bavli,0.0,0.0,0.75,0.75,0.5,0.0,0.0,4.0,3.25,0.0,0.5
71012,012,1,03,Bavli,0.0,0.0,0.4,0.4,0.0,0.0,0.0,5.0,3.0,0.0,0.0
71012,012,1,13,Bavli,0.0,0.5,0.0,0.5,0.0,0.0,1.0,2.0,4.5,0.0,0.0
71012,012,1,27,Bavli,0.0,0.0,0.0,0.25,0.5,0.0,0.0,4.0,4.75,0.0,0.0
71012,012,1,50,Bavli,0.1,0.1,0.4,0.7,0.2,0.0,1.0,10.0,4.2,0.0,0.0
71012,012,1,52,Bavli,0.3333,0.0,0.3333,0.5,0.6667,0.0,0.0,3.0,3.6667,0.0,0.0
71012,012,2,02,Bavli,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.0,4.5,0.0,0.0
71012,012,2,03,Bavli,0.2857,0.0,0.1429,1.0,0.5714,0.0,0.5,7.0,3.7143,0.25,0.0
71012,012,2,04,Bavli,0.2,0.2,0.2,0.4,0.0,0.0,0.0,5.0,4.0,0.0,0.0
71012,012,2,35,Bavli,0.0,0.0,0.75,0.75,0.5,0.0,0.0,4.0,4.25,0.0,0.0
71012,012,2,47,Bavli,0.3333,0.0,0.8333,0.6667,0.3333,0.0,0.0,6.0,5.3333,0.0,0.5
71012,012,2,50,Bavli,0.0,0.0,0.75,0.75,0.5,0.0,0.0,4.0,4.25,0.0,0.0
71012,012,2,58,Bavli,0.0,0.0,0.0,0.5,0.6667,0.0,0.0,3.0,5.0,0.0,0.0
71012,013,1,01,Bavli,0.6667,0.0,0.6667,0.6667,0.0,0.0,1.0,6.0,3.5,0.0,0.0
71012,013,1,38,Bavli,0.0833,0.0,0.1667,0.75,1.0,0.0,0.0,12.0,3.5833,0.0833,0.0833
71012,013,1,39,Bavli,0.0667,0.0,0.3333,0.5333,0.8,0.0,0.0,15.0,3.8,0.0,0.1667
71012,013,1,40,Bavli,0.2308,0.0,0.0769,0.5385,0.6154,0.0,0.3333,13.0,4.0769,0.0,0.0
71012,013,1,41,Bavli,0.0909,0.0,0.1818,0.3636,0.7273,0.0,0.0,11.0,4.7273,0.125,0.25
71012,013,1,42,Bavli,0.1111,0.0,0.3333,0.6667,0.6667,0.0,0.0,9.0,4.6667,0.1667,0.1667
71012,013,1,43,Bavli,0.0,0.0,0.2857,0.5714,0.5714,0.0,0.0,7.0,3.7143,0.0,0.5
71012,013,1,45,Bavli,0.0,0.0,0.6,1.0,0.8,0.0,0.0,5.0,4.0,0.0,0.25
71012,013,1,46,Bavli,0.0,0.0,0.3571,0.3571,0.1429,0.0,0.0,14.0,3.7857,0.0,0.5
71012,013,1,47,Bavli,0.1,0.0,0.2,0.3,0.2,0.0,0.0,10.0,4.2,0.0,0.0
71012,013,1,48,Bavli,0.0,0.0,0.36,0.48,0.32,0.0,0.0,25.0,4.24,0.0,0.125
71012,013,1,49,Bavli,0.2,0.0,0.3333,0.7333,0.8,0.0,0.0,15.0,4.5333,0.1667,0.0
71012,013,2,11,Bavli,0.0,0.0,1.0,0.5,1.0,0.0,0.0,2.0,5.0,0.0,0.0
71012,013,2,20,Bavli,0.1429,0.0,0.2857,0.7143,0.5714,0.0,0.0,7.0,4.5714,0.0,0.0
71012,013,2,23,Bavli,0.0,0.0,0.3333,0.3333,0.0,0.0,0.0,6.0,4.5,0.0,0.0
71012,013,2,24,Bavli,0.125,0.0,0.625,0.75,1.0,0.0,0.0,8.0,4.375,0.0,0.125
71012,013,2,25,Bavli,0.1429,0.0,0.5714,0.8571,0.2857,0.0,0.0,7.0,3.7143,0.0,0.5
71012,013,2,36,Bavli,0.0,0.0,0.3333,0.5,0.0,0.0,0.0,3.0,3.0,0.0,0.0
71012,013,2,37,Bavli,0.5,0.0,0.5,0.3333,0.0,0.0,0.0,6.0,4.8333,0.0,0.0
71012,013,2,39,Bavli,0.5,0.125,0.25,0.625,0.0,0.0,0.8,8.0,4.0,0.0,0.0
71012,013,2,43,Bavli,0.0,0.0,0.6667,0.5,0.6667,0.0,0.0,3.0,5.0,0.0,0.0
71012,013,2,46,Bavli,0.0,0.0,0.5714,0.7143,0.7143,0.0,0.0,14.0,4.2857,0.0,0.1
71012,013,2,47,Bavli,0.0,0.0,0.3125,0.6875,0.625,0.0,0.0,16.0,3.9375,0.0,0.1
71012,013,2,48,Bavli,0.3571,0.0714,0.4286,0.8571,0.4286,0.0,0.3333,14.0,5.3571,0.1667,0.3333
71012,013,2,49,Bavli,0.5,0.0,0.5,0.5,0.0,0.0,0.0,2.0,4.0,0.0,0.0
71012,013,2,53,Bavli,0.0,0.0,0.2857,0.4286,0.5714,0.0,0.0,7.0,4.4286,0.0,0.0
71012,014,1,08,Bavli,0.25,0.0,0.25,1.0,1.0,0.0,0.0,4.0,4.0,0.0,0.25
71012,014,1,09,Bavli,0.4444,0.1111,0.1111,0.7778,0.6667,0.0,0.0,9.0,4.0,0.3333,0.0
71012,014,1,10,Bavli,0.5,0.1667,0.1667,1.0,0.3333,0.0,0.25,6.0,5.6667,0.0,0.0
71012,014,1,11,Bavli,0.0,0.0,0.3333,0.5,1.3333,0.0,0.0,3.0,4.6667,0.0,0.0
71012,014,1,24,Bavli,0.0,0.0,0.0,0.5,2.0,0.0,0.0,1.0,4.0,0.0,0.0
71012,014,1,25,Bavli,0.0,0.0,0.6,0.8,0.4,0.0,0.0,5.0,3.8,0.0,0.5
71012,014,1,45,Bavli,0.6667,0.0,0.0,0.5,0.0,0.0,1.0,3.0,4.0,0.0,0.0
71012,014,1,52,Bavli,0.0,0.0,0.6667,0.5,0.6667,0.0,0.0,3.0,4.3333,0.0,0.0
71012,014,1,53,Bavli,0.0,0.0,0.4211,0.3684,0.8421,0.0,0.0,19.0,3.8947,0.0,0.25
71012,014,1,54,Bavli,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,4.0,0.0,0.0
71012,014,2,02,Bavli,0.0,0.0,0.0,0.2857,0.5714,0.0,0.0,7.0,3.8571,0.0,0.0
71012,014,2,37,Bavli,0.0,0.0,0.4,0.2,0.0,0.0,0.0,5.0,3.2,0.0,0.0
71012,014,2,38,Bavli,0.0,0.0,0.5,0.4286,0.8571,0.0,0.0,14.0,3.6429,0.0,0.25
71012,014,2,39,Bavli,0.0,0.0,0.4667,0.5333,0.6667,0.0,0.0,15.0,3.9333,0.0,0.2
71012,014,2,40,Bavli,0.0,0.0,1.0,0.5,0.6667,0.0,0.0,3.0,4.0,0.0,0.0
71012,014,2,45,Bavli,0.0,0.0,0.1667,0.3333,0.3333,0.0,0.0,6.0,3.6667,0.0,0.0
71012,014,2,46,Bavli,0.25,0.0,0.75,1.0,0.5,0.0,0.0,4.0,5.25,0.0,0.5
71012,015,1,02,Bavli,0.0,0.2,0.6,1.0,0.0,0.0,0.0,5.0,3.8,0.0,0.0
71012,015,1,03,Bavli,0.0,0.0,0.3333,0.5,0.6667,0.0,0.0,3.0,5.3333,0.0,0.0
71012,015,1,04,Bavli,0.0,0.0,0.1667,0.1667,0.0,0.0,0.0,6.0,4.1667,0.0,0.0
71012,015,1,05,Bavli,0.0,0.0,0.125,0.375,0.0,0.0,0.0,8.0,4.5,0.0,0.0
71012,015,1,06,Bavli,0.0,0.0,0.0,0.5,1.0,0.0,0.0,2.0,4.0,0.0,0.0
71012,015,1,14,Bavli,0.0,0.0,0.0,0.25,0.0,0.0,0.0,4.0,4.5,0.0,0.0
71012,015,1,15,Bavli,0.0,0.0,0.3333,0.4444,0.4444,0.0,0.0,9.0,4.5556,0.0,0.0
71012,015,1,16,Bavli,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,4.0,0.0,0.0
71012,015,1,17,Bavli,0.3333,0.0833,0.3333,0.5833,0.6667,0.0,0.2,12.0,4.5,0.25,0.125
71012,015,1,18,Bavli,0.1429,0.1429,0.5714,0.8571,0.5714,0.0,0.5,7.0,4.7143,0.0,0.25
71012,015,1,19,Bavli,0.0,0.0,0.4,0.6,1.2,0.0,0.0,5.0,5.0,0.0,0.0
71012,015,1,20,Bavli,0.25,0.0625,0.3125,0.6875,0.5,0.0,0.2,16.0,4.6875,0.125,0.0
71012,015,1,22,Bavli,0.1667,0.1667,0.5,1.0,0.6667,0.0,0.5,6.0,5.6667,0.0,0.25
71012,015,1,23,Bavli,0.3333,0.0,0.6667,0.8333,0.6667,0.0,0.5,6.0,6.1667,0.0,0.5
71012,015,1,24,Bavli,0.0,0.0,0.75,1.0,1.0,0.0,0.0,4.0,4.75,0.0,0.25
71012,015,1,25,Bavli,0.375,0.0,0.75,0.875,0.5,0.0,0.0,8.0,4.875,0.0,0.25
71012,015,1,26,Bavli,0.0,0.0,0.1667,0.5833,0.8333,0.0,0.0,12.0,4.0,0.0,0.1
71012,015,1,27,Bavli,0.125,0.0,0.375,0.625,0.5,0.0,0.0,8.0,3.75,0.0,0.5
71012,015,1,34,Bavli,0.1667,0.0,0.1667,0.3333,0.0,0.0,0.0,6.0,4.3333,0.0,0.0
71012,015,1,44,Bavli,0.0,0.0,0.8,1.0,1.2,0.0,0.0,5.0,5.6,0.0,0.3333
71012,015,1,45,Bavli,0.2308,0.0,0.4615,0.5385,0.4615,0.0,0.0,13.0,4.9231,0.0,0.5
71012,015,1,46,Bavli,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,7.0,0.0,0.0
71012,015,1,47,Bavli,0.3333,0.0,0.6667,0.5,0.6667,0.0,0.0,3.0,7.6667,0.0,0.5
71012,015,2,04,Bavli,0.0,0.0,0.0,0.5,2.0,0.0,0.0,1.0,6.0,0.0,0.0
71012,015,2,05,Bavli,0.2,0.2,0.6,1.0,0.4,0.0,0.5,5.0,6.4,0.0,0.5
71012,015,2,06,Bavli,0.2,0.4,0.4,1.0,0.4,0.0,0.0,5.0,4.2,0.0,0.5
71012,015,2,07,Bavli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.6364,0.0,0.0
71012,015,2,08,Bavli,0.2,0.0,0.2,1.0,0.8,0.0,0.0,5.0,5.0,0.25,0.0
71012,015,2,09,Bavli,0.0,0.0,0.5,0.6667,0.6667,0.0,0.0,6.0,4.8333,0.0,0.25
71012,015,2,10,Bavli,0.5,0.0,0.0,0.5,1.0,0.0,0.0,2.0,4.5,0.5,0.0
71012,015,2,11,Bavli,0.1429,0.2857,0.7143,0.8571,0.5714,0.0,0.3333,7.0,6.0,0.0,0.5
71012,015,2,12,Bavli,0.25,0.0,0.5,0.875,1.0,0.0,0.0,8.0,4.5,0.125,0.125
71012,015,2,13,Bavli,0.1667,0.0,0.1667,1.0,1.0,0.0,0.0,6.0,3.5,0.1667,0.0
71012,015,2,14,Bavli,0.1667,0.0,0.5,0.6667,1.0,0.0,0.0,6.0,5.3333,0.0,0.0
71012,015,2,15,Bavli,0.3333,0.0,0.7778,1.0,0.8889,0.0,0.0,9.0,5.5556,0.0,0.25
71012,015,2,17,Bavli,0.3077,0.0,0.1538,0.6923,0.4615,0.0,0.0,13.0,4.1538,0.3333,0.0
71012,015,2,18,Bavli,0.1429,0.2143,0.6429,1.0,0.7143,0.0,0.0,14.0,4.1429,0.0,0.3
71012,015,2,19,Bavli,0.0625,0.0,0.25,0.5,0.375,0.0,0.0,16.0,3.6875,0.1667,0.0
71012,015,2,20,Bavli,0.375,0.0,0.25,0.75,0.25,0.0,0.0,8.0,4.25,0.0,0.5
71012,015,2,21,Bavli,0.1111,0.0,0.3333,0.6667,0.4444,0.0,0.0,9.0,4.5556,0.0,0.5
71012,015,2,22,Bavli,0.0909,0.0,0.2727,0.3636,0.3636,0.0,0.0,11.0,3.4545,0.0,0.5
71012,015,2,25,Bavli,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.0,3.5,0.0,0.0
71012,015,2,26,Bavli,0.2,0.0,0.0,0.6,0.4,0.0,0.0,5.0,4.4,0.0,0.0
71012,015,2,29,Bavli,0.2,0.0,0.2,0.6,0.8,0.0,0.0,5.0,3.6,0.0,0.0
71012,015,2,31,Bavli,0.0,0.0,0.0909,0.1818,0.1818,0.0,0.0,11.0,3.7273,0.0,0.5
71012,015,2,32,Bavli,0.1538,0.0769,0.2308,0.5385,0.1538,0.0,0.6667,13.0,3.6923,0.0,0.0
71012,015,2,33,Bavli,0.3,0.0,0.2,0.8,0.8,0.0,0.0,10.0,4.2,0.25,0.125
71012,015,2,36,Bavli,0.0,0.0,0.0,0.5,2.0,0.0,0.0,1.0,6.0,0.0,0.0
71012,015,2,37,Bavli,0.2667,0.0667,0.3333,0.6,0.5333,0.0,0.0,15.0,3.6667,0.25,0.25
71012,015,2,38,Bavli,0.3,0.0,0.5,0.8,0.2,0.0,0.0,10.0,4.5,0.0,0.0
71012,015,2,39,Bavli,0.2,0.0,0.6,0.8,0.6,0.0,0.0,10.0,4.3,0.1667,0.3333
71012,015,2,40,Bavli,0.0,0.0,0.4,0.6,1.2,0.0,0.0,5.0,4.4,0.0,0.1667
71012,015,2,42,Bavli,0.1667,0.0,0.6667,0.6667,1.0,0.0,0.0,6.0,4.5,0.0,0.0
71012,015,2,43,Bavli,0.2143,0.0714,0.4286,0.7143,0.5714,0.0,0.0,14.0,3.9286,0.0,0.25
71012,015,2,44,Bavli,0.0,0.0,1.0,0.5,0.6667,0.0,0.0,3.0,3.6667,0.0,0.5
71012,015,2,46,Bavli,0.1667,0.0833,0.0833,0.4167,0.3333,0.0,0.0,12.0,4.3333,0.0,0.0
71012,015,2,47,Bavli,0.0909,0.0,0.3636,0.6364,0.3636,0.0,0.0,11.0,4.0,0.0,0.5
71012,015,2,49,Bavli,0.0769,0.3846,0.3077,0.8462,0.6154,0.0,0.0,13.0,3.5385,0.0,0.125
71012,016,1,25,Bavli,0.0,0.0,0.2727,0.4545,0.1818,0.0,0.0,11.0,3.9091,0.0,0.0
71012,016,1,26,Bavli,0.125,0.0,0.125,0.375,0.5,0.0,0.0,8.0,3.875,0.0,0.0
71012,016,1,36,Bavli,0.0909,0.2727,0.6364,0.6364,0.3636,0.0,0.0,11.0,3.5455,0.0,0.25
71012,016,1,37,Bavli,1.0,0.0,2.0,0.5,0.0,0.0,0.0,1.0,7.0,0.0,0.0
71012,016,2,07,Bavli,0.0,0.0,1.25,0.75,1.0,0.0,0.0,4.0,3.25,0.0,0.25
71012,016,2,08,Bavli,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,5.0,0.0,0.0
71012,016,2,28,Bavli,0.0667,0.0667,0.2,0.3333,0.1333,0.0,0.0,15.0,3.4,0.5,0.0
71012,016,2,29,Bavli,0.0,0.0,0.8571,0.7143,0.5714,0.0,0.0,7.0,4.8571,0.0,0.25
71012,016,2,30,Bavli,0.0,0.0,0.2222,0.5556,0.4444,0.0,0.0,9.0,4.3333,0.0,0.0
71012,016,2,38,Bavli,0.0,0.25,0.0,0.5,0.5,0.0,0.0,4.0,5.75,0.0,0.0
71012,016,2,39,Bavli,0.0,0.0,0.7143,0.7143,0.8571,0.0,0.0,7.0,4.8571,0.0,0.3333
71012,016,2,40,Bavli,0.0,0.0,0.1429,0.5714,0.5714,0.0,0.0,7.0,4.4286,0.0,0.25
71012,016,2,41,Bavli,0.0,0.0,0.75,1.0,1.0,0.0,0.0,4.0,4.25,0.0,0.25
71012,016,2,43,Bavli,0.125,0.0,0.25,0.5,0.5,0.0,0.0,8.0,4.125,0.25,0.0
71012,016,2,44,Bavli,0.0,0.0,0.1429,0.7143,0.8571,0.0,0.0,7.0,4.4286,0.0,0.1667
71012,016,2,50,Bavli,0.0714,0.0,0.2143,0.4286,0.4286,0.0,0.0,14.0,4.3571,0.1667,0.1667
71012,016,2,51,Bavli,0.0769,0.0,0.3846,0.6154,0.5385,0.0,1.0,13.0,4.4615,0.1429,0.2857
71012,016,2,52,Bavli,0.0625,0.0,0.1875,0.4375,0.1875,0.0,0.0,16.0,4.4375,0.0,0.0
71012,016,2,53,Bavli,0.0714,0.0,0.2857,0.7143,0.7143,0.0,0.0,14.0,4.3571,0.1,0.1
71012,017,1,01,Bavli,0.0,0.2,0.2,0.6,0.4,0.0,0.0,5.0,4.2,0.0,0.0
71012,017,1,02,Bavli,0.4,0.0,0.6,0.8,0.4,0.0,0.0,5.0,3.4,0.0,0.0
71012,017,1,21,Bavli,0.0,0.0,0.3333,0.5,1.3333,0.0,0.0,3.0,4.0,0.0,0.0
71012,017,1,27,Bavli,0.25,0.0,0.5,0.75,0.25,0.0,0.0,8.0,4.5,0.5,0.0
71012,017,1,28,Bavli,0.0,0.0,0.6667,0.5,0.6667,0.0,0.0,3.0,5.0,0.0,0.0
71012,017,1,29,Bavli,0.0,0.0,0.6667,0.5,0.0,0.0,0.0,3.0,3.3333,0.0,0.0
71012,017,2,05,Bavli,0.1429,0.0,0.7143,1.0,0.5714,0.0,1.0,7.0,4.4286,0.0,0.25
71012,017,2,09,Bavli,0.0,0.5,1.0,0.5,0.0,0.0,1.0,2.0,4.5,0.0,0.0
71012,017,2,10,Bavli,0.0,0.0,0.8333,0.6667,0.6667,0.0,0.0,6.0,5.8333,0.0,0.25
71012,017,2,11,Bavli,0.0,0.0,0.4167,0.6667,0.6667,0.0,0.0,12.0,4.0,0.0,0.125
71012,017,2,12,Bavli,0.0,0.0,1.0,0.6,0.6,0.0,0.0,10.0,4.8,0.0,0.1667
71012,017,2,13,Bavli,0.0,0.25,0.75,0.75,0.5,0.0,1.0,4.0,5.75,0.0,0.5
71012,017,2,16,Bavli,0.0588,0.0588,0.2941,0.6471,0.2353,0.0,0.0,17.0,3.6471,0.0,0.25
71012,017,2,18,Bavli,0.0,0.0,0.5,0.5,0.0,0.0,0.0,2.0,3.0,0.0,0.0
71012,017,2,19,Bavli,0.1538,0.1538,0.1538,0.4615,0.3077,0.0,0.0,13.0,3.7692,0.0,0.25
71012,017,2,20,Bavli,0.2727,0.0,0.2727,0.5455,0.7273,0.0,1.0,11.0,4.2727,0.25,0.0
71012,017,2,21,Bavli,0.3333,0.0,0.6667,0.5,0.6667,0.0,1.0,3.0,5.6667,0.5,0.0
71012,017,2,25,Bavli,0.0,0.0,0.3077,0.4615,0.6154,0.0,0.0,13.0,4.3077,0.0,0.0
71012,017,2,26,Bavli,0.0,0.0,0.3333,0.5833,0.3333,0.0,0.0,12.0,3.9167,0.0,0.25
71012,017,2,27,Bavli,0.0,0.0,0.2857,0.4286,0.5714,0.0,0.0,7.0,4.1429,0.0,0.0
71012,018,1,01,Bavli,0.0,0.0,0.2,0.7,0.6,0.0,0.0,10.0,3.8,0.0,0.1667
71012,018,1,04,Bavli,0.0,0.0,0.2,0.3,0.2,0.0,0.0,10.0,4.0,0.0,0.0
71012,018,1,05,Bavli,0.0,0.3333,0.3333,0.5,0.0,0.0,0.0,3.0,5.3333,0.0,0.0
71012,018,1,07,Bavli,0.0,0.0,0.25,0.5,0.5,0.0,0.0,4.0,4.75,0.0,0.0
71012,018,1,08,Bavli,0.0,0.2,0.2,0.4,0.0,0.0,0.0,5.0,3.6,0.0,0.0
71012,018,1,10,Bavli,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,4.0,0.0,0.0
71012,018,1,11,Bavli,0.3333,0.0,0.6667,0.5,0.6667,0.0,0.0,3.0,5.3333,0.0,0.5
71012,018,2,16,Bavli,0.0,0.0,0.1667,0.3333,0.3333,0.0,0.0,6.0,4.3333,0.0,0.0
71012,018,2,22,Bavli,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.0,4.5,0.0,0.0
71012,018,2,23,Bavli,0.0,0.3333,0.0,0.5,0.0,0.0,0.0,3.0,4.0,0.0,0.0
71012,018,2,28,Bavli,0.0,0.0,0.0,0.5,2.0,0.0,0.0,1.0,5.0,0.0,0.0
71012,018,2,29,Bavli,0.1,0.1,0.2,0.8,0.2,0.0,0.0,10.0,3.0,0.5,0.0
71012,018,2,30,Bavli,0.0,0.0,0.4286,0.4286,0.0,0.0,0.0,7.0,4.1429,0.0,0.0
71012,018,2,31,Bavli,0.1667,0.0,0.1667,0.5,0.3333,0.0,1.0,6.0,5.0,0.0,0.0
71012,018,2,32,Bavli,0.0,0.125,0.75,0.5,0.0,0.0,0.0,8.0,3.75,0.0,0.0
71012,018,2,33,Bavli,0.5,0.0,0.75,0.75,0.0,0.0,0.5,4.0,4.75,0.0,0.0
71012,019,1,01,Bavli,0.0,0.0,0.5,1.0,1.0,0.0,0.0,4.0,4.25,0.0,0.0
71012,019,1,02,Bavli,0.5,0.0,1.0,0.5,0.0,0.0,1.0,2.0,5.5,0.0,0.0
71012,019,1,03,Bavli,0.0,0.0,0.5,0.5,0.0,0.0,0.0,2.0,3.5,0.0,0.0
71012,019,1,04,Bavli,0.0909,0.0,0.1818,0.4545,0.1818,0.0,0.5,11.0,3.7273,0.0,0.0
